;Client;Country;Currency;Transaction
0;EWWZa;BULGARIA;BTN;1771735.3052754041
1;EWWZa;CANADA;KRW;6911242.650180519
2;EWWZa;TANZANIA, UNITED REPUBLIC OF;MMK;29788067.75038357
3;EWWZa;RUSSIAN FEDERATION;CRC;1012574.5893998216
4;EWWZa;SINGAPORE;GMD;771094.2188204338
5;EWWZa;EURO;RON;69918.56894951662
6;EWWZa;LIBERIA;TZS;6044775.667650594
7;EWWZa;BANGLADESH;BMD;3732.2031865872495
8;EWWZa;BAHRAIN;MOP;187383.11467740676
9;EWWZa;VIET NAM;SDG;4820715.857371593
10;EWWZa;ZAMBIA;RUB;943565.5073370895
11;EWWZa;VIET NAM;IQD;19240344.353712637
12;FMZbc;LIBERIA;NZD;3424.8605636298203
13;FMZbc;JORDAN;BZD;5184.684263038516
14;FMZbc;GHANA;DZD;386490.8126238995
15;FMZbc;SEYCHELLES;BIF;10115959.838980041
16;FMZbc;OMAN;CLP;848995.2006188022
17;FMZbc;KAZAKHSTAN;HKD;37015.76466421748
18;ADFHI;KUWAIT;BND;6808.89949947861
19;ADFHI;MEXICO;PES;281182.6155311942
20;ADFHI;PERU;BZD;2046.5717640295807
21;ADFHI;MALDIVES;SBD;28164.954325181585
22;ADFHI;VANUATU;HUF;21404.393058314054
23;ADFHI;BELARUS;MXN;7689.936475889691
24;BHNY1;BRAZIL;SAR;54607.43616830545
25;BHNY1;BANGLADESH;NAD;179914.04759945223
26;BHNY1;UNITED ARAB EMIRATES;BRL;25533.51325615677
27;BHNY1;PARAGUAY;IRR;867223193.2339984
28;BHNY1;CENTRAL AFRICAN REPUBLIC;ZAR;422490.0676901037
29;BHNY1;BULGARIA;BZD;39682.31568044992
30;BHNY1;CZECH REPUBLIC;CZK;165041.91216644092
31;BHNY1;HAITI;LVL;7025.532332745774
32;CCEJX;GUINEA;MWK;12256342.135372326
33;CCEJX;FIJI;ILS;26304.349572390653
34;CCEJX;BAHRAIN;QAR;40386.795483398346
35;CCEJX;BARBADOS;ISK;2105482.2445134306
36;CCEJX;SAMOA;TOP;9539.392155905382
