;Client;Country;Currency;Transaction
0;FLNXW;SWAZILAND;JPY;650051.4964383106
1;FLNXW;INDONESIA;VUV;3203630.105460988
2;FLNXW;GUYANA;THB;76073.68262293948
3;FLNXW;LATVIA;RON;149005.0519290891
4;FLNXW;JAMAICA;ZMW;541139.699661005
5;FLNXW;DOMINICA;JOD;6549.741325008892
6;FLNXW;HONG KONG;GNF;318493123.1364875
7;FLNXW;MOZAMBIQUE;TOP;45921.774691634455
8;FLNXW;URUGUAY;IRR;1764137869.065688
9;FLNXW;CZECH REPUBLIC;VUV;4360879.558509705
10;FLNXW;NEPAL;TRY;175927.4948791773
11;FLNXW;ZAMBIA;STD;330766033.1249899
12;FLNXW;IRAN (ISLAMIC REPUBLIC OF);AOA;13267341.878687516
13;FLNXW;DOMINICAN REPUBLIC;ETB;1551483.8936146665
14;FLNXW;BAHRAIN;QAR;47506.963688185075
15;Faabb;SOLOMON ISLANDS;HTG;136977.65683485355
16;Faabb;ARUBA;GBP;3333.180596712751
17;Faabb;ETHIOPIA;BZD;6813.11889314433
18;Faabb;QATAR;PGK;4585.330535804689
19;Faabb;SWITZERLAND;ZWL;2013268.2518578465
20;Faabb;EGYPT;BYR;109033865.66587552
21;Faabb;BOLIVIA;ISK;345764.76319981884
22;AFXY1;PAKISTAN;GTQ;58899.11824497979
23;AFXY1;BARBADOS;UGX;26542212.9958955
24;AFXY1;SAUDI ARABIA;MOP;48924.145574596274
25;AFXY1;CAMBODIA;DOP;129384.88883576628
26;AFXY1;SAUDI ARABIA;MAD;76854.65076925403
27;AFXY1;THAILAND;BWP;36974.07005763924
28;AFXY1;ICELAND;WST;1514.0253787064446
29;AFXY1;AZERBAIJAN;THB;261419.55915072322
30;AXWYY;ZAMBIA;PHP;520096.751683766
31;AXWYY;MACAU;MZN;536868.8413837457
32;AXWYY;SAMOA;PYG;22060268.26248522
33;AXWYY;MACAU;XAF;3581638.303998725
34;AXWYY;POLAND;XAF;5963606.912356773
35;AXWYY;SWEDEN;UGX;1510427.783099536
36;AXWYY;GUINEA;PYG;11225142.027485572
37;AXWYY;AZERBAIJAN;AWG;7546.154819452724
38;AXWYY;CANADA;ARS;1680394.2972076167
39;AXWYY;TURKEY;XOF;8379231.412628723
40;JMXWc;GHANA;BRL;8463.284139932937
41;JMXWc;EL SALVADOR;UAH;734129.5354132041
42;JMXWc;QATAR;SLL;98337044.92776069
43;JMXWc;PERU;CNY;-410.81222418459583
44;JMXWc;LATVIA;MWK;11087819.204417128
