;Client;Country;Currency;Transaction
0;FHHKY;MALDIVES;BHD;4927.411510483076
1;FHHKY;MOROCCO;ILS;56516.79988548407
2;FHHKY;DJIBOUTI;XPF;1166895.6396329685
3;FHHKY;MAURITIUS;DZD;1923243.6211722333
4;FHHKY;BURUNDI;ZWL;18289545.865670748
5;FHHKY;EURO;GYD;3992249.3500205595
6;CDEV3;ANGOLA;RSD;108352.65546367108
7;CDEV3;JAPAN;MOP;7330.761940396891
8;CDEV3;BERMUDA;DKK;15026.558661342593
9;CDEV3;JAPAN;DOP;69586.29798106074
10;CDEV3;TANZANIA, UNITED REPUBLIC OF;GMD;144210.84746001632
11;CDEV3;TURKEY;GBP;1230.170503613464
12;CDEV3;SRI LANKA;BYR;54771958.2788929
13;CDEV3;SOLOMON ISLANDS;BZD;3619.4753029424683
14;CDEV3;LIBERIA;MOP;3270.9381411215663
15;CDEV3;CHINA;SAR;8006.593617733064
16;CDEV3;VIET NAM;SDG;544154.2357987104
17;CDEV3;HONDURAS;MUR;50243.93180446671
18;CDEV3;NEPAL;ETB;131648.69712512975
19;CDEV3;CHILE;ETB;130620.73431123719
20;CDEV3;BURUNDI;SYP;24227.919071553075
21;CDEV3;SINGAPORE;CYP;188.71272303451823
22;CDEV3;SAMOA;KYD;1062.1097045835907
23;CDEV3;VIET NAM;DJF;129339.37583110928
24;CDEV3;SWEDEN;CHF;161.6289144590503
25;BBMZ1;NEW ZEALAND;VND;121572890.24367216
26;BBMZ1;ARGENTINA;COP;69318325.12048362
27;BBMZ1;MADAGASCAR;LRD;729482.691460516
28;BBMZ1;CROATIA;PYG;82941337.32955982
29;BBMZ1;ISRAEL;LYD;58493.1388319398
30;BBMZ1;BOLIVIA;KYD;7270.816973828752
31;BBMZ1;PAPUA NEW GUINEA;CAD;6739.094411868913
32;BBMZ1;SWAZILAND;MAD;74077.29699448544
33;BBMZ1;CHILE;KES;216787.55942026418
34;BBMZ1;MAURITIUS;HRK;1479.6233597211083
35;BBMZ1;TONGA;INR;663680.9747170653
36;BBMZ1;PAKISTAN;IRR;181740037.19140762
