Client;Country;Currency;Transaction
HLLMX;MACAU;KHR;2431135.3109567985
HLLMX;MALAYSIA;HNL;31349.739120998525
HLLMX;QATAR;SLL;23612298.47194458
HLLMX;VANUATU;SLL;4390318.055289243
HLLMX;SURINAME;BWP;10608.15108180307
HLLMX;CENTRAL AFRICAN REPUBLIC;JOD;603.9038152196389
HLLMX;CAYMAN ISLANDS;SOS;394769.74064423615
HLLMX;PANAMA;LKR;468979.2808868482
HLLMX;THAILAND;SGD;1857.6794697956425
BIJab;MOZAMBIQUE;BTN;13235.227742428508
BIJab;MACAU;KYD;204.73071060462897
BIJab;SUDAN;IRR;4329431.242131149
BIJab;LAO PEOPLE'S DEMOCRATIC REP;MAD;1666.8025271340214
BIJab;TUNISIA;ZMW;1591.4486638928195
BIJab;IRAQ;TOP;695.6898955537579
BIJab;SOUTH AFRICA;PGK;143.72224038993832
BIJab;LIBERIA;VES;5240.590519488655
BIJab;ISRAEL;ZAR;3116.9348745401703
BIJab;DJIBOUTI;KWD;17.191171491662928
BIJab;MADAGASCAR;SEK;1565.328496541879
BIJab;KUWAIT;GHS;1042.7329706851503
BIJab;ANGOLA;ISK;33957.119695592686
BIJab;CHILE;KRW;206008.2417405787
BIJab;TANZANIA, UNITED REPUBLIC OF;MWK;274727.28277579666
JKZZ3;ZIMBABWE;PES;1230495.108527186
JKZZ3;NIGERIA;DJF;697996.2496932585
JKZZ3;COSTA RICA;LYD;36106.56352966608
JKZZ3;GHANA;CHF;1245.9699195953806
JKZZ3;UGANDA;GNF;8532434.886311231
JKZZ3;SOLOMON ISLANDS;GBP;5175.048298895652
JKZZ3;ANGOLA;DJF;978321.8966244924
JKZZ3;IRAQ;GHS;98275.67451829911
JKZZ3;IRAQ;MMK;19845450.16436734
JKZZ3;MOZAMBIQUE;KZT;1528098.419022204
JKZZ3;EGYPT;PHP;300959.4897564084
JKZZ3;TOGO;JMD;1299568.3554890996
JKZZ3;RUSSIAN FEDERATION;JOD;6729.059764057939
JKZZ3;PERU;XPF;1027772.9093318593
BDEXZ;VENEZUELA;KWD;33.57768275475799
BDEXZ;JAPAN;BYR;1341259.3743251546
BDEXZ;PHILIPPINES;ARS;27824.735740771503
BDEXZ;BAHRAIN;BSD;251.99921419588
BDEXZ;ARGENTINA;ZMW;1379.414565137495
BDEXZ;GHANA;GMD;10325.045705794908
BDEXZ;FRENCH POLYNESIA;VUV;19923.222634798844
BDEXZ;SUDAN;KES;9294.463693961026
BDEXZ;NAMIBIA;MXN;6534.129526174993
BDEXZ;ROMANIA;SLL;5434541.120959544
BDEXZ;TAIWAN, PROVINCE OF CHINA;MMK;189576.13342720686
BDEXZ;SURINAME;BYR;5833150.298735882
BDEXZ;LIBERIA;BZD;60.64275184533887
BDEXZ;TOGO;BGN;73.08285989277869
BDEXZ;VENEZUELA;PAB;101.14790516348775
BDEXZ;KUWAIT;GTQ;1258.5320229035142
BDEXZ;TOGO;SBD;2082.0913388943954
BDEXZ;COLOMBIA;KYD;153.62743188355685
BDEXZ;SYRIAN ARAB REPUBLIC;HRK;1659.248887026372
BWab1;PANAMA;HRK;27415.10977248632
BWab1;VENEZUELA;CAD;2202.932089128948
BWab1;IRAQ;GMD;76554.65602194323
BWab1;LATVIA;SRD;92022.34860016343
BWab1;KOREA, REPUBLIC OF;IDR;17717097.442524824
BWab1;BERMUDA;PES;384448.19870211126
BWab1;MOZAMBIQUE;COP;10338083.104151731
BWab1;SOMALIA;XCD;5379.689716946166
BWab1;CAPE VERDE;BSD;527.6999813397417
BWab1;SEYCHELLES;CYP;188.7963275295449
BWab1;KENYA;DKK;14560.31624313966
BWab1;BELARUS;KHR;9697240.718748396
BWab1;GHANA;SYP;1457306.4309668792
BWab1;TURKEY;RSD;5194.95721956051
BWab1;BHUTAN;NGN;1191770.4026485384
CGXab;AZERBAIJAN;RUB;338047.56673259445
CGXab;AZERBAIJAN;IDR;166003948.33236915
CGXab;TUNISIA;PAB;3933.425038349062
CGXab;MALAYSIA;GTQ;66070.04911303373
CGXab;BARBADOS;RUB;593119.1146697717
CGXab;CAPE VERDE;GTQ;51318.56016012369
CGXab;MALAYSIA;EUR;4990.65115314094
CGXab;BANGLADESH;SLL;208087506.4445884
CGXab;BOLIVIA;MOP;26348.110199596955
CGXab;SRI LANKA;SVC;92472.6415887758
CGXab;BELIZE;NOK;42303.24590412867
CGXab;MOROCCO;FJD;18369.41068359149
CGXab;PHILIPPINES;BDT;1200401.0384908826
CGXab;ROMANIA;BBD;208.2924463316907
CGXab;OMAN;HUF;4272000.1709480155
CGXab;EURO;PHP;662250.9081365418
IVYc3;IRAQ;DZD;1362914.1671671923
IVYc3;TUNISIA;MGA;58263325.155236736
IVYc3;CYPRUS;CRC;5807022.67580881
IVYc3;PHILIPPINES;VES;305083.06405360455
IVYc3;URUGUAY;PLN;79958.43590197558
IVYc3;SAMOA;TZS;30605884.173550755
IVYc3;BAHRAIN;KES;977871.9561890444
IVYc3;FRENCH POLYNESIA;ILS;71552.22725197911
