;Client;Country;Currency;Transaction
0;BFLNb;DENMARK;LAK;25881465.58838234
1;BFLNb;SRI LANKA;MOP;64842.81049785484
2;BFLNb;LAO PEOPLE'S DEMOCRATIC REP;CVE;883148.2055466817
3;BFLNb;SERBIA;PGK;12298.024479002113
4;BFLNb;CHINA;XAF;101244.66957100165
5;BFLNb;SOMALIA;GBP;3006.575221169836
6;BFLNb;PAKISTAN;BSD;8227.207658374815
7;BFLNb;UNITED ARAB EMIRATES;SVC;78455.99344085662
8;CDDH3;GUYANA;PEN;40816.061029153156
9;CDDH3;ZIMBABWE;JPY;988014.5768602337
10;CDDH3;SYRIAN ARAB REPUBLIC;ALL;1067952.6542696196
11;CDDH3;HONDURAS;BMD;6842.935632749318
12;CDDH3;LIBYAN ARAB JAMAHIRIYA;SRD;229444.539742832
13;CDDH3;SYRIAN ARAB REPUBLIC;SGD;2441.6700390492
14;CDDH3;SOMALIA;CRC;4474605.556353772
15;CDDH3;NAMIBIA;NGN;5014923.2498573875
16;CDDH3;IRAQ;EUR;4708.28471949046
17;CDDH3;TAIWAN, PROVINCE OF CHINA;BBD;3365.847113368104
18;CDDH3;BOLIVIA;TZS;4940575.508172411
19;ACDYb;KENYA;AUD;8113.25897517769
20;ACDYb;VIET NAM;MMK;22830065.62258117
21;ACDYb;MALAWI;PKR;2558783.140400696
22;ACDYb;KUWAIT;IDR;145238542.9257408
23;ACDYb;NICARAGUA;TOP;23432.28921611857
24;ACDYb;CHINA;PEN;401.8687335562671
25;BFFZ1;HAITI;LRD;388885.9111071486
26;BFFZ1;SYRIAN ARAB REPUBLIC;INR;421951.5908406627
27;BFFZ1;ANGOLA;BGN;35114.60936533038
28;BFFZ1;SOUTH AFRICA;XPF;1092793.6561846714
29;BFFZ1;PANAMA;KRW;13434364.484041683
30;BFFZ1;MYANMAR;SLL;498428763.05140704
31;BFFZ1;CZECH REPUBLIC;XPF;1135528.6036332343
32;BFFZ1;PANAMA;SVC;87689.98751953543
33;BFFZ1;UNITED ARAB EMIRATES;GYD;6306379.786179107
34;BFFZ1;UGANDA;PYG;221601796.85448828
35;BFFZ1;SOMALIA;MAD;184840.41127289238
36;BFFZ1;MACAU;NGN;7483509.291232924
37;BFFZ1;BRUNEI DARUSSALAM;VES;644962.1501732363
38;BFFZ1;VIET NAM;NAD;68367.04052351763
39;BFFZ1;BELARUS;AOA;9006314.827185726
40;BFFZ1;NEPAL;OMR;3575.584150484313
41;BFFZ1;GUINEA;ALL;509178.0200940579
42;BFFZ1;CANADA;UYU;1139875.3009946323
43;BFFZ1;BRUNEI DARUSSALAM;PKR;5800805.889682465
44;BBDE1;ARUBA;UAH;19922.336925375115
45;BBDE1;COLOMBIA;CZK;54841.74360450587
46;BBDE1;LIBERIA;NAD;22050.565404858968
47;BBDE1;ROMANIA;VES;8430.935129504693
48;DEHLM;ICELAND;SOS;41499323.25844559
49;DEHLM;CAYMAN ISLANDS;ISK;8779588.93870772
50;DEHLM;NIGERIA;ZMW;178643.21817498276
51;DEHLM;PAPUA NEW GUINEA;RSD;3651098.72061897
52;DEHLM;MOZAMBIQUE;PYG;13187720.225501528
53;DEHLM;GAMBIA;XCD;125560.95817472904
54;DEHLM;MOZAMBIQUE;MXN;224047.2173541195
55;DEHLM;ZAMBIA;HRK;532959.6315752805
56;DEHLM;TRINIDAD AND TOBAGO;DOP;2726136.6746814223
57;DEHLM;DOMINICA;BDT;3351158.141481231
58;DEHLM;PAPUA NEW GUINEA;ARS;13930040.138174383
59;DEHLM;OMAN;PKR;2416126.2486482095
60;FGGMX;MYANMAR;LKR;617080.9162696616
61;FGGMX;ISRAEL;THB;230197.86703193307
62;FGGMX;CZECH REPUBLIC;VND;133302188.01292561
63;FGGMX;BELARUS;KRW;9434773.704732787
64;FGGMX;TANZANIA, UNITED REPUBLIC OF;VUV;152178.95554402543
65;FGGMX;DOMINICA;MVR;149969.39114554983
66;FGGMX;MAURITANIA;PES;805648.1288682944
67;FGGMX;BELARUS;GMD;519126.0580999722
68;FGGMX;NEPAL;STD;304363592.4990508
69;FGGMX;ALGERIA;EUR;2073.3109252849667
70;FGGMX;GUYANA;PYG;15450115.211240849
71;FGGMX;NAMIBIA;JMD;557040.8332596939
72;FGGMX;SWEDEN;PYG;84937996.35314931
73;FGGMX;HONG KONG;UAH;403469.6960413694
74;FGGMX;UKRAINE;PLN;47184.548275659516
75;FGGMX;SWAZILAND;GBP;1767.785475332649
76;FGGMX;CAPE VERDE;KRW;16411540.575864136
77;FGGMX;PARAGUAY;TRY;65623.62985706405
78;BIJ33;LAO PEOPLE'S DEMOCRATIC REP;SCR;227751.65382028325
79;BIJ33;KUWAIT;WST;62641.140439171184
80;BIJ33;ALGERIA;BYR;257752888.73325416
81;BIJ33;SOUTH AFRICA;FJD;53327.96650413539
82;BIJ33;EGYPT;IDR;433849716.2001155
83;BIJ33;SERBIA;CNY;203763.6186375839
84;BIJ33;MALDIVES;GMD;1981971.7270761328
85;DGGIZ;SEYCHELLES;BGN;27672.700313437108
86;DGGIZ;SWAZILAND;PEN;19829.074184014982
87;DGGIZ;EL SALVADOR;OMR;6945.797590454564
88;DGGIZ;ROMANIA;SLL;149955075.08158335
89;DGGIZ;QATAR;EUR;15313.0540069609
90;DGGIZ;TANZANIA, UNITED REPUBLIC OF;PKR;1837994.4467010645
91;DGGIZ;URUGUAY;LBP;17415479.900832407
92;DGGIZ;KOREA, REPUBLIC OF;DOP;826910.9666813603
93;DGGIZ;CENTRAL AFRICAN REPUBLIC;BZD;13416.93430615283
94;DGGIZ;NETHERLANDS ANTILLES;SBD;51916.17927057831
95;DGGIZ;BANGLADESH;LYD;89607.18760875994
96;DGGIZ;ROMANIA;VES;294163.10079445137
97;DGGIZ;NIGERIA;AUD;9654.53380536788
98;DGGIZ;NEW ZEALAND;GHS;110689.70359817271
99;DGGIZ;DOMINICAN REPUBLIC;BIF;20331323.739084296
100;DGGIZ;CHINA;SRD;306864.06497482123
101;DGGIZ;SOLOMON ISLANDS;ILS;22314.123406302057
102;DGGIZ;GUINEA;UYU;341484.8200783546
103;ACCKa;THAILAND;PYG;14388310.492774589
104;ACCKa;ICELAND;ARS;761512.7017833792
105;ACCKa;PAKISTAN;SLL;31979060.05259878
106;ACCKa;VIET NAM;MUR;20416.945814520033
107;ACCKa;COLOMBIA;BRL;14792.535317945216
108;ACCKa;NEW ZEALAND;TWD;26896.67082331161
109;ACCKa;NEPAL;SBD;25487.52044660899
110;ACCKa;GHANA;ZMW;60446.880065619254
111;ACCKa;SOUTH AFRICA;YER;246225.96557546261
112;ACCKa;ARUBA;KRW;1311664.15171347
113;ACCKa;CHINA;JOD;745.8990427238627
114;ACCKa;ISRAEL;RSD;108866.83301418295
115;CFKb2;DENMARK;CRC;182280.13149054052
116;CFKb2;TRINIDAD AND TOBAGO;ISK;36376.03142964188
117;CFKb2;UKRAINE;TND;20.9929973630768
118;CFKb2;GUATEMALA;RUB;1052.0449407127348
119;CFKb2;HUNGARY;KRW;410279.7345404416
120;CFKb2;VANUATU;HTG;16295.602652704201
121;CFKb2;CANADA;XOF;66974.85581787035
122;CFKb2;BERMUDA;INR;2580.7570058730994
123;CFKb2;VENEZUELA;AZN;512.6906291971333
124;HHVW2;MAURITANIA;CAD;30822.92026939594
125;HHVW2;TRINIDAD AND TOBAGO;ARS;4987924.060519059
126;HHVW2;HONDURAS;UGX;34357259.41331872
127;HHVW2;BURUNDI;LAK;548345812.2252495
128;HHVW2;URUGUAY;SBD;238483.19203415752
129;HHVW2;SINGAPORE;BOB;39049.03844914475
130;HHVW2;LIBYAN ARAB JAMAHIRIYA;MGA;82485370.19606994
131;HHVW2;BELARUS;RSD;1897340.9587173695
132;HHVW2;MEXICO;BRL;41527.22907613578
133;HHVW2;SWITZERLAND;KRW;44713495.01505323
134;HHVW2;KUWAIT;KES;3784315.376947006
135;HHVW2;JAMAICA;SVC;286985.9167020806
136;HHVW2;RWANDA;SBD;199818.8265984223
137;HHVW2;MACAU;JOD;16692.402907033556
138;ABJMN;SAO TOME AND PRINCIPE;IRR;197427798.33952478
139;ABJMN;ALBANIA;GMD;389513.0084139126
140;ABJMN;BARBADOS;JPY;697535.0816287651
141;ABJMN;URUGUAY;MXN;17421.744208456963
142;ABJMN;ANGOLA;GTQ;63878.567917339584
143;DGGL2;BELIZE;RUB;420930.22592741525
144;DGGL2;CAMBODIA;UGX;5033480.163236417
145;DGGL2;CAPE VERDE;BIF;17144721.032857213
146;DGGL2;NORWAY;PGK;2588.949759607492
147;DGGL2;SOLOMON ISLANDS;GTQ;4382.266747725686
148;DGGL2;ARUBA;PES;93716.63687479515
149;DGGL2;BULGARIA;SEK;49754.10360395948
150;DGGL2;KENYA;PES;187084.23599586668
151;DGGL2;JAPAN;GMD;506921.68478047603
152;DGGL2;MALAWI;DKK;10268.342404029805
153;DGGL2;UGANDA;BZD;7157.28435294986
154;DGGL2;GHANA;MOP;36854.38990937576
155;DGGL2;TOGO;SDG;1057049.0985012718
156;DGGL2;GAMBIA;FJD;3659.456652047318
157;DGGL2;JAPAN;BGN;14855.884742023996
158;EFFG2;JAMAICA;FJD;782.2520597371938
159;EFFG2;EURO;DZD;43972.743957521685
160;EFFG2;BRAZIL;ZMW;14681.478731477326
161;EFFG2;TOGO;SVC;3854.041995444466
162;EFFG2;SWEDEN;RWF;52290.277776098425
163;EFFG2;NIGERIA;LBP;972296.8850260129
164;CCHJX;INDIA;SYP;43660.85257920943
165;CCHJX;ICELAND;EUR;4087.5331619661065
166;CCHJX;GUYANA;LAK;36434922.30658497
167;CCHJX;OMAN;AED;16139.38763504484
168;CCHJX;SOUTH AFRICA;SGD;5571.530927044243
169;CCHJX;POLAND;BMD;4891.9778520871405
170;CCHJX;ALGERIA;MGA;11780666.977181226
171;CCHJX;TAIWAN, PROVINCE OF CHINA;MWK;2839440.7523078565
172;CCHJX;NEW ZEALAND;DJF;847812.9026218256
173;CCHJX;NEPAL;TZS;7331568.026030485
174;CCHJX;DOMINICAN REPUBLIC;SBD;4969.601340413779
175;CCHJX;ALGERIA;KYD;3839.98899041361
176;CCHJX;MOZAMBIQUE;PLN;337.36991171351787
177;CCHJX;CZECH REPUBLIC;KRW;7871959.973723632
178;CCHJX;BAHAMAS;BYR;22113954.88022445
179;CCHJX;CENTRAL AFRICAN REPUBLIC;RSD;678867.8093294859
180;CCHJX;YEMEN;DOP;352267.04273971677
181;CCHJX;ALBANIA;CVE;483646.17012242175
