Client;Country;Currency;Transaction
ACK33;CANADA;XCD;19402.428263884143
ACK33;EGYPT;GBP;18284.68161411517
ACK33;ZAMBIA;SBD;191881.7525983927
ACK33;INDIA;BMD;9079.794516960708
ACK33;SOMALIA;WST;19369.80541431025
ACK33;RUSSIAN FEDERATION;IRR;639366139.0616286
ACK33;LEBANON;JPY;555507.0338031168
ACK33;MOZAMBIQUE;AOA;7885526.862482087
ACK33;LATVIA;MVR;402308.225876267
ACK33;UNITED ARAB EMIRATES;AZN;36502.239329649245
ACK33;SEYCHELLES;LKR;-6494.503477274865
ACK33;HAITI;TTD;151576.70395680057
ACK33;INDIA;COP;95083089.84108868
ACK33;AUSTRALIA;SLL;25892305.96550726
CJVZ2;ZAMBIA;CRC;4643924.9858845705
CJVZ2;BAHAMAS;NGN;1258393.2415303336
CJVZ2;ARUBA;ALL;296193.36284826824
CJVZ2;BELARUS;TND;4862.998630313741
CJVZ2;GHANA;QAR;21515.169585588013
CJVZ2;ANGOLA;MMK;6742349.280443095
CJVZ2;PAPUA NEW GUINEA;SZL;90515.17754805053
CJVZ2;BURUNDI;TWD;198168.67375534328
CJVZ2;VIET NAM;LAK;29344114.31417088
CJVZ2;TONGA;TWD;173895.72834106904
CJVZ2;FIJI;BOB;46832.749729292766
CJVZ2;FRENCH POLYNESIA;AED;27674.54645367377
CJVZ2;YEMEN;YER;1019940.3006680126
CJVZ2;MADAGASCAR;NGN;153773.0396293218
CJVZ2;BOLIVIA;JMD;1039285.7188309721
CJVZ2;ETHIOPIA;XPF;350496.8931318211
CJVZ2;SWITZERLAND;NGN;839731.5206603457
CDILL;PERU;JOD;650.5273806273287
CDILL;HAITI;AED;4200.395201495068
CDILL;RUSSIAN FEDERATION;BOB;614.4277201213295
CDILL;ICELAND;AWG;1967.7957971397566
CDILL;JAMAICA;MVR;10676.57577209317
CDILL;SUDAN;DKK;8497.395263736467
CDILL;DJIBOUTI;HRK;6135.992257285331
