;Client;Country;Currency;Transaction
0;BD333;TUNISIA;BTN;319334.5793317787
1;BD333;ROMANIA;SLL;12907059.578997705
2;BD333;THAILAND;SAR;42885.96422688066
3;BD333;UGANDA;FJD;6787.003358052931
4;BD333;UNITED ARAB EMIRATES;ISK;734128.3009159437
5;BD333;ALBANIA;PEN;37283.58596464749
6;AGJab;QATAR;GNF;89652.03982456075
7;AGJab;BRUNEI DARUSSALAM;MOP;1302.828927620576
8;AGJab;LEBANON;WST;35.101913875677525
9;AGJab;BAHRAIN;SCR;343.91816954673243
10;AGJab;KENYA;CYP;88.97796281163085
11;AGJab;ICELAND;PES;3214.168198840437
12;AGJab;NICARAGUA;CVE;5136.175942033963
13;AGJab;MADAGASCAR;PKR;5868.940857905646
14;NVXY2;KUWAIT;BIF;11407879.647752149
15;NVXY2;NICARAGUA;GTQ;30920.701849531677
16;NVXY2;BERMUDA;KYD;5911.730445171514
17;NVXY2;CHINA;LBP;7011184.647943646
18;NVXY2;SRI LANKA;BIF;5831419.25852376
19;NVXY2;NAMIBIA;BOB;60974.38611181886
20;NVXY2;NICARAGUA;THB;119085.33771830073
21;NVXY2;GUYANA;KYD;3218.2923483349387
22;NVXY2;BRAZIL;PYG;65599514.7592546
23;NVXY2;MALDIVES;STD;61076124.545360014
24;NVXY2;CAPE VERDE;QAR;19623.054668704815
25;NVXY2;HAITI;TTD;37896.503733835496
26;NVXY2;BAHRAIN;VND;3844180.5608095764
27;NVXY2;JORDAN;BYR;59018949.917510316
28;NVXY2;ARUBA;BTN;33869.00443964353
29;NVXY2;ANGOLA;DOP;141657.58391823366
30;DDDVc;BRUNEI DARUSSALAM;MMK;1027205.5825232043
31;DDDVc;TAIWAN, PROVINCE OF CHINA;GNF;6568831.082895579
32;DDDVc;HAITI;RON;4880.11545961739
33;DDDVc;TOGO;AED;3604.2080725923342
34;DDDVc;UNITED KINGDOM;MRO;170387.71198906575
35;DDDVc;ETHIOPIA;CAD;1887.6865477517654
36;DDDVc;PANAMA;BSD;444.9999006329967
37;DDDVc;NEPAL;LRD;21219.774853896557
38;DDDVc;KUWAIT;LAK;22037537.912591703
39;DDDVc;BHUTAN;QAR;1421.4102829970059
40;AD111;GUYANA;PEN;267.0535390552443
41;AD111;COSTA RICA;LAK;6992182.564794268
42;AD111;KOREA, REPUBLIC OF;BDT;13469.070655432988
43;KXXXY;MADAGASCAR;HUF;797068.0610511081
44;KXXXY;LIBERIA;KRW;3202877.159859166
45;KXXXY;GUATEMALA;PEN;11317.295963315693
46;KXXXY;GUINEA;NZD;1007.4357785470368
47;KXXXY;KUWAIT;SRD;27422.73826242112
48;KXXXY;BANGLADESH;PYG;19345378.249738656
49;KXXXY;MALAYSIA;BOB;314.6802547671725
50;KXXXY;SUDAN;PGK;144.888684304828
51;KXXXY;DOMINICA;KYD;809.8377737599997
52;KXXXY;SURINAME;HTG;101670.46649566732
53;KXXXY;CAPE VERDE;HTG;132690.6696039483
54;KXXXY;POLAND;PGK;9902.922043925439
55;KXXXY;MAURITIUS;GMD;123586.35944144544
56;KXXXY;GHANA;MMK;2683635.0434141182
57;GNNYa;EURO;SVC;70617.19945127502
58;GNNYa;NORWAY;MZN;758408.1412856579
59;GNNYa;NAMIBIA;HKD;25628.99374977866
60;GNNYa;GAMBIA;LVL;216.22718469267758
61;GNNYa;BOLIVIA;PGK;35819.488452636404
62;GNNYa;NEPAL;OMR;17.07944352696447
63;GNNYa;PARAGUAY;ZMW;119260.08805190033
64;GNNYa;UGANDA;UGX;51512757.54465153
65;GNNYa;ARGENTINA;KHR;56714913.409818545
66;GNNYa;BAHAMAS;TRY;58881.89212339771
67;GNNYa;EGYPT;CLP;8292093.362473971
68;GNNYa;SEYCHELLES;TZS;10131044.702878099
69;GNNYa;SAUDI ARABIA;LYD;51785.499559042786
70;GNNYa;GAMBIA;JOD;5149.895719716184
