;Client;Country;Currency;Transaction
0;AACDJ;AZERBAIJAN;ILS;21806.32529193716
1;AACDJ;LEBANON;ILS;27921.438908371336
2;AACDJ;MALDIVES;BND;1798.2713775284685
3;AACDJ;TUNISIA;SRD;257179.7584159306
4;AACDJ;FIJI;CLP;7887982.46917134
5;AACDJ;SUDAN;BMD;-57.49071425554211
6;AACDJ;AUSTRALIA;LVL;1816.4110944727772
7;AACDJ;LEBANON;BMD;1768.756868372636
8;AACDJ;VENEZUELA;XCD;5746.625017928261
9;AACDJ;MADAGASCAR;TOP;11107.678816731586
10;BHKY2;NETHERLANDS ANTILLES;PES;9535.794269396698
11;BHKY2;SINGAPORE;MGA;287145.1381363036
12;BHKY2;ROMANIA;MWK;9433.043818139375
13;BHKY2;THAILAND;EUR;84.39631548625862
14;BHKY2;UGANDA;MAD;422.6734390787445
15;BHKY2;BELARUS;KHR;319107.325694315
16;BHKY2;TURKEY;TRY;1160.1609003058481
17;BHKY2;THAILAND;CNY;297.04782936432423
18;BHKY2;ZAMBIA;TZS;73272.75918811248
19;BHKY2;SWAZILAND;VND;964910.9709832811
20;BHKY2;GUATEMALA;KZT;2424.2817199873884
21;BHKY2;AUSTRALIA;STD;755988.1601865024
22;BHKY2;VANUATU;DKK;83.36257106498091
23;HHKXZ;UKRAINE;CLP;1817536.1311129073
24;HHKXZ;SWITZERLAND;DJF;691705.3035278886
25;HHKXZ;PERU;AED;25302.60719530109
26;HHKXZ;DOMINICAN REPUBLIC;JOD;4034.850067459892
27;HHKXZ;SAMOA;STD;37287261.17462763
28;HHKXZ;BELIZE;XCD;11661.916042335073
29;HHKXZ;NORWAY;ZWL;5413636.75054095
30;HHKXZ;CHINA;UGX;31174561.93853228
31;HHKXZ;SWAZILAND;TWD;98548.75310776982
32;HHKXZ;CANADA;BHD;3548.7921803338077
33;HHKXZ;COLOMBIA;GBP;5546.821767955903
34;HHKXZ;CHILE;LBP;199747.1264131693
35;HHKXZ;HUNGARY;HKD;13833.222335734046
36;HHKXZ;URUGUAY;SDG;2651915.357177856
37;HHKXZ;POLAND;CNY;42903.28393408848
38;HHKXZ;CAYMAN ISLANDS;THB;53310.426437286
39;HHKXZ;MALAYSIA;MUR;351782.0415804675
40;HHKXZ;BURUNDI;GNF;64917787.54897624
41;HHKXZ;BHUTAN;ZMW;49989.06193685638
42;HHKXZ;MOROCCO;DJF;1718327.2065900317
43;ADMM3;PANAMA;HRK;23369.395310327516
44;ADMM3;INDONESIA;XCD;15172.88474267022
45;ADMM3;LEBANON;MYR;18963.870740005314
46;ADMM3;BANGLADESH;UAH;155444.69814981465
47;ADMM3;INDONESIA;MVR;45499.01105418046
48;ADMM3;BANGLADESH;BGN;14059.63962239239
49;ADMM3;LIBERIA;COP;29635081.427490547
50;ADMM3;OMAN;BSD;4239.386103272169
51;ADMM3;CAMBODIA;DJF;798596.102841023
52;ADMM3;UKRAINE;BZD;15412.088764813932
53;ADMM3;SWITZERLAND;BZD;8072.5592523980495
54;CFJaa;SYRIAN ARAB REPUBLIC;IQD;568728.5966834734
55;CFJaa;BOLIVIA;HKD;2765.9870095679885
56;CFJaa;CENTRAL AFRICAN REPUBLIC;NGN;23295.140852600904
57;CFJaa;MEXICO;CVE;2135.189081457854
58;CFJaa;SINGAPORE;MUR;17368.3654737941
59;CFJaa;SEYCHELLES;CYP;507.1145807518678
60;HIYYb;ARUBA;XOF;333505.7122049462
61;HIYYb;ROMANIA;BRL;2069.309197347165
62;HIYYb;MALAWI;PKR;94270.48913885924
63;HIYYb;SOMALIA;IDR;30980502.40555493
64;HIYYb;CROATIA;OMR;183.18059973615678
65;HIYYb;BARBADOS;SEK;13705.7569211318
66;HIYYb;MALDIVES;BHD;638.4180953847224
67;HIYYb;BOLIVIA;PES;284881.4395569232
68;HIYYb;BULGARIA;THB;11639.012128288847
69;HIYYb;BAHRAIN;CRC;1087809.5122804258
70;HIYYb;SOMALIA;BRL;3955.275455447508
71;HIYYb;SOLOMON ISLANDS;ZWL;315854.45018765744
72;HIYYb;YEMEN;NAD;20098.74740808575
73;HIYYb;BULGARIA;LAK;26997337.349732365
74;HIYYb;SWAZILAND;XOF;235034.7171483187
75;HIYYb;TURKEY;JMD;50713.65468016291
76;HMMYa;AZERBAIJAN;ALL;140590.94746168563
77;HMMYa;SOMALIA;ZMW;-134.76494463846018
78;HMMYa;THAILAND;BGN;782.1483810218283
79;HMMYa;PHILIPPINES;BZD;1584.3429824402178
80;HMMYa;ZAMBIA;HNL;38633.171465355575
81;HMMYa;SAMOA;KZT;334936.89424258133
82;HMMYa;BURUNDI;AED;-54.29794526977525
83;HMMYa;UGANDA;PES;315999.65315657604
84;HMMYa;BULGARIA;XOF;1051216.7718583005
85;HMMYa;KENYA;DJF;38154.10210480441
86;HMMYa;TAIWAN, PROVINCE OF CHINA;TZS;4261975.578264667
87;HMMYa;QATAR;SCR;24749.502574070546
88;HMMYa;MALAWI;MGA;353920.7200143729
89;HMMYa;EL SALVADOR;JPY;169080.9273546357
90;HMMYa;RWANDA;HKD;10516.136242013668
91;HMMYa;PAKISTAN;PKR;143395.7978699292
92;CHMa3;BOLIVIA;SDG;4154676.9504674305
93;CHMa3;LAO PEOPLE'S DEMOCRATIC REP;TWD;65222.97252491724
94;CHMa3;RUSSIAN FEDERATION;ANG;12498.749841229423
95;CHMa3;PHILIPPINES;RON;31662.522346473244
96;CHMa3;LIBYAN ARAB JAMAHIRIYA;TOP;16291.800864001134
97;CHMa3;CHILE;DOP;309378.4002117729
98;CHMa3;SEYCHELLES;JMD;967020.4221028232
99;CHMa3;GUATEMALA;BMD;2462.1103404549194
100;CHMa3;DENMARK;MOP;24909.336241043144
101;CHMa3;PHILIPPINES;SAR;24191.993520642383
102;CHMa3;NAMIBIA;BWP;12515.872325875956
103;CHMa3;BELIZE;KWD;1184.668609576365
104;CHMa3;UKRAINE;MWK;2373032.1947948057
105;CHMa3;BELIZE;ISK;446817.311428688
106;CHMa3;SAO TOME AND PRINCIPE;NZD;5565.538519751188
107;ADIYY;JAPAN;KES;65078.147234579774
108;ADIYY;CAMBODIA;UYU;31104.61336464437
109;ADIYY;MALAYSIA;IRR;39588517.65205039
110;ADIYY;CAYMAN ISLANDS;TOP;3101.4295400232613
111;ADIYY;ALGERIA;TOP;3147.5126736198526
112;ADIYY;ANGOLA;XCD;2192.790556336043
113;ADIYY;SINGAPORE;PGK;2098.8199894589175
114;ADIYY;PHILIPPINES;OMR;549.0164385704693
115;ADIYY;ALBANIA;ZMW;7560.652641060494
116;ADIYY;EGYPT;RSD;24665.522947369187
117;ADIYY;VIET NAM;XAF;712185.6496920572
118;ADIYY;BOTSWANA;HKD;4098.364118480211
119;ADIYY;TAIWAN, PROVINCE OF CHINA;BWP;11726.925837633704
120;EHNWY;JORDAN;SDG;1489363.8295063258
121;EHNWY;SAMOA;PGK;26870.87924994931
122;EHNWY;UKRAINE;GTQ;51008.21147288013
123;EHNWY;ALGERIA;TOP;29733.277998447207
124;BNVVY;PAPUA NEW GUINEA;LKR;1799581.6207871556
125;BNVVY;EL SALVADOR;THB;68111.56031936179
126;BNVVY;IRAQ;PLN;17034.451802439096
127;BNVVY;HONG KONG;NIO;21679.30175704871
128;BNVVY;SAO TOME AND PRINCIPE;MAD;12897.548014525208
129;BNVVY;TONGA;GMD;179470.29508156722
130;IJMNW;JORDAN;UAH;264914.9428951365
131;IJMNW;LIBYAN ARAB JAMAHIRIYA;MGA;72716403.16645549
132;IJMNW;CROATIA;NPR;2409075.009864619
133;IJMNW;TRINIDAD AND TOBAGO;BMD;9428.586013897611
134;IJMNW;CAYMAN ISLANDS;BMD;7442.093213543694
135;IJMNW;HUNGARY;IDR;129127843.81231526
136;IJMNW;SAMOA;TWD;29874.289079671456
137;IJMNW;NORWAY;RON;19996.90389423762
138;IJMNW;ARGENTINA;CAD;9343.881464641647
139;IJMNW;DOMINICAN REPUBLIC;SCR;340518.1262229941
140;IJMNW;PHILIPPINES;SBD;163179.71292686297
141;IJMNW;ZAMBIA;BHD;7382.67466508585
142;IJMNW;DOMINICA;RON;24461.861443141825
143;IJMNW;JAMAICA;SCR;121727.0153049129
144;IJMNW;CAMBODIA;SEK;51429.66342380413
145;IJMNW;MALAWI;INR;1184765.9002379314
146;IJMNW;NIGERIA;LYD;75736.73876546098
147;IJMNW;SRI LANKA;VUV;1201703.6161049053
148;CCDJV;RUSSIAN FEDERATION;MMK;14506051.728082463
149;CCDJV;ARUBA;LKR;2339814.043095271
