Client;Country;Currency;Transaction
VXacc;PERU;VES;259348.9521589411
VXacc;CAMBODIA;DOP;224139.58035081578
VXacc;BELIZE;HKD;25304.063368131567
VXacc;INDONESIA;NAD;55289.91862174399
VXacc;SYRIAN ARAB REPUBLIC;MGA;27439045.451516174
VXacc;BURUNDI;SAR;36619.72766414652
VXacc;ARGENTINA;BBD;19235.01746767328
VXacc;FIJI;ZAR;-1320.6190753601272
VXacc;VANUATU;SLL;206270259.1513396
VXacc;CAYMAN ISLANDS;INR;67649.7984879034
VXacc;AZERBAIJAN;AUD;14366.147659624365
VXacc;SUDAN;MGA;35039995.32993697
FHVc3;COSTA RICA;OMR;12860.357729412246
FHVc3;NORWAY;RUB;893199.894481854
FHVc3;CAPE VERDE;TTD;129103.11957195745
FHVc3;SWAZILAND;AZN;42088.94585904139
FHVc3;GUYANA;BGN;41779.66468257082
FHVc3;SEYCHELLES;XPF;5840167.752442593
FHVc3;SRI LANKA;MAD;3772.9955551432213
FHVc3;TURKEY;ZAR;334139.41485709994
FHVc3;UNITED ARAB EMIRATES;NGN;12805729.884220462
FHVc3;MAURITANIA;JOD;8767.450097450564
FHVc3;MALAWI;SOS;12873163.288298149
FHVc3;BHUTAN;PEN;78260.43824895164
FHVc3;TUNISIA;BRL;285900.34719511576
FHVc3;JAPAN;HKD;138371.60210351716
FHVc3;BARBADOS;XCD;113131.7756931297
FHVc3;SOUTH AFRICA;ZMW;5144.3067159346665
FHVc3;SAO TOME AND PRINCIPE;BOB;132685.97252051512
FHVc3;CANADA;NPR;5158751.351147339
FHVc3;MOZAMBIQUE;MXN;1185946.8897799125
FHVc3;TAIWAN, PROVINCE OF CHINA;GMD;867754.751456805
BJWcc;CHILE;NOK;253962.07253764776
BJWcc;LEBANON;AZN;46638.82919076248
BJWcc;BRAZIL;KHR;75698069.74468757
BJWcc;MEXICO;EGP;528060.1496712249
BJWcc;BHUTAN;NPR;-55714.475361446304
BJWcc;NEW ZEALAND;KYD;1639.0413400292612
BJWcc;LIBYAN ARAB JAMAHIRIYA;SCR;10347.208807963912
BJWcc;SOLOMON ISLANDS;TRY;119022.85728822375
BJWcc;MADAGASCAR;AOA;9001328.698120523
BJWcc;SAUDI ARABIA;SCR;364919.58505295985
BJWcc;GAMBIA;HUF;12207107.077920966
BJWcc;SYRIAN ARAB REPUBLIC;PYG;139760561.01164368
BJWcc;SERBIA;PLN;84215.78747350113
BJWcc;DOMINICA;MAD;95452.79037125946
BJWcc;AUSTRALIA;MYR;133173.691025521
BJWcc;UKRAINE;VND;691477532.14006
BJWcc;CANADA;VND;251698675.63850904
BJWcc;MAURITIUS;JOD;5184.657599923083
BJWcc;COSTA RICA;PHP;798478.3959455902
