Client;Country;Currency;Transaction
DJNc1;GAMBIA;AUD;11774.122989331407
DJNc1;AUSTRALIA;TZS;5064616.687589487
DJNc1;SAMOA;AZN;2937.6015627101915
DJNc1;INDONESIA;KZT;5377830.901688584
FKKNY;CENTRAL AFRICAN REPUBLIC;MVR;-221.38049513483875
FKKNY;ISRAEL;RSD;94277.03149502732
FKKNY;QATAR;AWG;9352.728201508642
FKKNY;QATAR;RUB;312738.8976233455
FKKNY;TURKEY;XCD;22538.67839600744
FKKNY;SYRIAN ARAB REPUBLIC;OMR;2023.9350388486926
FKKNY;RWANDA;GBP;-60.79409511398171
Lc223;AUSTRALIA;MYR;116140.59298089324
Lc223;MOROCCO;BOB;83269.0847398613
Lc223;BRAZIL;CZK;491893.8840844098
Lc223;SOMALIA;GTQ;40520.68185722208
Lc223;VANUATU;BHD;7647.198878480415
Lc223;ETHIOPIA;BWP;153714.81175214896
Lc223;VANUATU;BDT;576725.0297941956
Lc223;PANAMA;PES;1604885.2456441482
Lc223;SAMOA;HTG;3071961.8035750636
Lc223;ISRAEL;ILS;26422.07217349862
Lc223;TOGO;NAD;316114.0920501744
FFGJc;ZAMBIA;PLN;5519.277636475559
FFGJc;TOGO;ILS;4842.944536788637
FFGJc;AUSTRALIA;UGX;1930873.5269246646
FFGJc;UGANDA;KYD;970.1801426021998
FFGJc;TRINIDAD AND TOBAGO;XCD;134.83125794330118
FFGJc;IRAN (ISLAMIC REPUBLIC OF);WST;523.7488954268393
FFGJc;ISRAEL;KES;52240.12785529599
FFGJc;LEBANON;AWG;1137.8523194072532
FFGJc;RWANDA;MZN;58146.58902992314
FFGJc;NETHERLANDS ANTILLES;THB;40787.91153043429
FFGJc;BOLIVIA;PAB;1248.8643885646818
FFGJc;CROATIA;DJF;59154.74100692529
FFGJc;GAMBIA;PKR;296011.6328268522
KKVWc;BOTSWANA;RSD;228719.1753658171
KKVWc;DJIBOUTI;ARS;571706.8677008433
KKVWc;BOLIVIA;VES;423980.065076872
KKVWc;TUNISIA;BND;1752.6062710753886
KKVWc;LEBANON;VUV;682130.6452121726
KKVWc;DJIBOUTI;CAD;6822.526130861148
KKVWc;SERBIA;SLL;204241769.22231638
KKVWc;ZAMBIA;MMK;19059662.868531324
KKVWc;UKRAINE;RSD;2197606.3899994125
KKVWc;ALBANIA;HNL;132315.0740415213
KKVWc;KOREA, REPUBLIC OF;HKD;8331.434549925267
KKVWc;MEXICO;BTN;1142323.2745360038
KKVWc;PERU;PYG;109775952.20300178
KKVWc;SINGAPORE;LBP;8563848.774369918
KKVWc;ARUBA;ILS;54043.5769986694
KKVWc;POLAND;ARS;1839570.9093702468
KKVWc;ALGERIA;SBD;47319.412352217274
KKVWc;SOLOMON ISLANDS;KYD;12673.155562887709
BIJNY;MALDIVES;HTG;380576.7399298544
BIJNY;CHINA;CNY;10105.268167530374
BIJNY;HONDURAS;LAK;57791923.22588926
BIJNY;IRAN (ISLAMIC REPUBLIC OF);BND;1087.3997374598077
BIJNY;HAITI;ALL;465429.7889480694
BIJNY;MALDIVES;VND;61845590.34444108
BIJNY;NETHERLANDS ANTILLES;TZS;2872705.2709455453
BIJNY;BELIZE;TTD;11954.927424152196
BIJNY;SURINAME;PAB;1796.161892586411
BIJNY;CENTRAL AFRICAN REPUBLIC;COP;15114922.68648705
BIJNY;HUNGARY;MUR;87107.04289619767
BIJNY;POLAND;SLL;51609845.3331598
BIJNY;HONG KONG;BIF;7251530.32482848
IIN23;COLOMBIA;WST;9235.596340486789
IIN23;AZERBAIJAN;UYU;701416.5237163967
IIN23;HUNGARY;LAK;268371540.4051684
IIN23;RUSSIAN FEDERATION;XOF;10923561.883282216
IIN23;NICARAGUA;IDR;95046592.34776554
IIN23;EL SALVADOR;MMK;12227697.130942952
IIN23;CENTRAL AFRICAN REPUBLIC;AOA;3970492.454868702
IIN23;UNITED KINGDOM;DKK;118346.8523503293
IIN23;SWITZERLAND;NAD;30015.35927415542
IIN23;SWITZERLAND;PGK;56319.80496226508
IIN23;INDIA;SOS;3161111.55015077
IIN23;TRINIDAD AND TOBAGO;DZD;1502562.7755261278
AFFZc;CAPE VERDE;BHD;311.32162485063725
AFFZc;URUGUAY;TOP;7056.845872922624
AFFZc;NAMIBIA;NZD;1330.7799879757056
AFFZc;HONG KONG;INR;203989.59826769517
AFFZc;HUNGARY;SGD;3758.5616914684683
AFFZc;ANGOLA;BZD;2192.8533241347372
FGGb2;BRAZIL;DZD;2454802.4892732357
FGGb2;CZECH REPUBLIC;BGN;59611.66750726431
FGGb2;RWANDA;UAH;346949.1587971151
FGGb2;NAMIBIA;PES;6227259.443706317
FGGb2;QATAR;DZD;2798870.3180344324
FGGb2;HUNGARY;KZT;11589243.930711422
FGGb2;TURKEY;JOD;17555.422630254572
FGGb2;IRAQ;IRR;300463114.6113139
FGGb2;TAIWAN, PROVINCE OF CHINA;TOP;35922.31658209173
FGGb2;CANADA;BND;7360.3653362153245
FGGb2;IRAQ;SEK;199820.37538638318
FGGb2;SWITZERLAND;MVR;162454.63000106975
FGGb2;LAO PEOPLE'S DEMOCRATIC REP;NOK;58794.755481309534
FNNX3;SOMALIA;LAK;20264127.05386555
FNNX3;TOGO;SBD;418787.4269828336
FNNX3;FIJI;TRY;779451.5217914219
FNNX3;MADAGASCAR;VES;942733.574917641
FNNX3;ZAMBIA;PAB;60971.019397939475
FNNX3;INDIA;KRW;55733784.24634894
FNNX3;MOROCCO;GMD;4068893.8619016916
FNNX3;IRAN (ISLAMIC REPUBLIC OF);GMD;867779.6563189224
FNNX3;CAMBODIA;JOD;8800.403741682669
FNNX3;CROATIA;KZT;22930809.385190833
FNNX3;BANGLADESH;HUF;22215837.16379679
FNNX3;COSTA RICA;CNY;28301.026531142255
FNNX3;MALAWI;RWF;65738292.75859407
FNNX3;GUINEA;LKR;4976345.200333835
FNNX3;DOMINICAN REPUBLIC;TZS;141541536.55193713
FNNX3;MEXICO;SZL;251816.2469389409
FNNX3;SOMALIA;QAR;228507.06751133074
FNNX3;NAMIBIA;ARS;7864153.5838267375
CCKZZ;NICARAGUA;BWP;4000.851064060954
CCKZZ;SAUDI ARABIA;SGD;19549.449907241586
CCKZZ;ALBANIA;MWK;14630382.52315195
CCKZZ;HONDURAS;PAB;14054.54524903901
CCKZZ;GUINEA;GYD;1514873.1324242458
CCKZZ;URUGUAY;VES;85803.43724426944
CCKZZ;BAHRAIN;NIO;572938.537646431
CCKZZ;BARBADOS;COP;11591545.127316153
CCKZZ;PERU;BSD;12425.55110912726
CCKZZ;HONG KONG;XPF;373290.108960521
CCKZZ;PANAMA;RUB;240595.19645840296
Cabbb;DOMINICAN REPUBLIC;BZD;15267.412503223697
Cabbb;KUWAIT;LBP;12599945.460952774
HMNYY;CZECH REPUBLIC;SBD;19402.97876098885
HMNYY;KOREA, REPUBLIC OF;ZAR;16139.898504417315
AABCK;SEYCHELLES;BIF;15380677.10588887
AABCK;COLOMBIA;BDT;271530.43437739124
AABCK;CZECH REPUBLIC;RWF;5728782.870746336
AABCK;PERU;IRR;139001346.94604135
BDZa3;NORWAY;GHS;39840.82155180386
BDZa3;MAURITANIA;LBP;4756928.131112326
BDZa3;TUNISIA;MWK;1826371.7580417178
BDZa3;SAMOA;DKK;28372.104202236915
BDZa3;GUATEMALA;LAK;53408297.46149762
BDZa3;PAPUA NEW GUINEA;JPY;460894.4002184571
BDZa3;SWAZILAND;CVE;66498.47795542398
BDZa3;SINGAPORE;BYR;42988629.24785666
BDZa3;AUSTRALIA;TRY;3133.0895572043605
BDZa3;MAURITIUS;BGN;7649.992898741763
BDZa3;MAURITIUS;ALL;444329.30839659844
GIIVZ;KUWAIT;IRR;385451429.71326935
GIIVZ;QATAR;HKD;193104.71226688052
GIIVZ;SRI LANKA;BZD;63895.55348192147
GIIVZ;KUWAIT;DZD;7035732.784824954
GIIVZ;LEBANON;VND;1068145001.8545138
GIIVZ;OMAN;SCR;443057.99397739244
EFHIN;MAURITIUS;ALL;258740.60077869717
EFHIN;GUINEA;KWD;2908.50728329346
EFHIN;ETHIOPIA;BND;12005.957156828363
EFHIN;SINGAPORE;AUD;7531.879370584193
EFHIN;EGYPT;PYG;33569696.1127034
EFHIN;POLAND;FJD;2697.145676358006
EFHIN;MAURITANIA;EUR;3538.55543073604
EFHIN;SOLOMON ISLANDS;XOF;5795235.775362683
EFHIN;HUNGARY;KES;705606.835912853
EFHIN;EURO;BIF;18452883.68913475
EFHIN;AZERBAIJAN;INR;657475.8232770751
EFHIN;BAHRAIN;NOK;89793.4114689824
AHXXb;JORDAN;VND;981710.6168969597
AHXXb;MAURITANIA;HNL;2935.658189354612
AHXXb;HUNGARY;BSD;473.65692759193263
AHXXb;KUWAIT;GMD;30892.14185156132
AHXXb;BULGARIA;CZK;8525.960908680041
AHXXb;ALGERIA;MWK;32926.640841627435
AHXXb;SWITZERLAND;ARS;33115.580025787516
AHXXb;BOLIVIA;NZD;92.35730225467651
AHXXb;BERMUDA;LAK;7331112.137645435
AHXXb;LIBYAN ARAB JAMAHIRIYA;UYU;6888.934260140197
AHXXb;INDONESIA;XPF;5725.257603658138
AHXXb;COSTA RICA;XCD;325.68037418520186
AHXXb;SOLOMON ISLANDS;ISK;40710.549276239886
AHXXb;SAMOA;RSD;13734.545703321255
AHXXb;BULGARIA;ETB;16975.272479337156
AHXXb;BOTSWANA;AZN;547.8707617044288
AHXXb;ROMANIA;PYG;3763729.8188763843
AHXXb;EL SALVADOR;AZN;369.099484813399
AEHN1;ARGENTINA;BRL;36977.187218314146
AEHN1;DJIBOUTI;RUB;195606.67121191695
EEEb2;VANUATU;XPF;39381.719472798744
EEEb2;BHUTAN;CVE;43294.11491094491
EEEb2;RUSSIAN FEDERATION;DZD;157040.20907714078
EEEb2;UNITED ARAB EMIRATES;JPY;159863.63590557262
EEEb2;SWITZERLAND;GTQ;8900.256164849134
EEEb2;MYANMAR;KES;115170.11958876415
EEEb2;GHANA;VES;36163.72416989594
EEEb2;ICELAND;NZD;1095.55904215923
EEEb2;GAMBIA;WST;913.8179067484356
EEEb2;MALDIVES;UYU;8281.785498219437
EEEb2;SYRIAN ARAB REPUBLIC;TND;3859.4136349315268
EEEb2;HONG KONG;BSD;368.0088232572636
EEEb2;SWAZILAND;RON;3920.484978663641
EEEb2;BOLIVIA;SGD;430.58429291734586
EEEb2;BERMUDA;DZD;13234.632214106417
BIMYb;JAMAICA;SYP;859748.1751073003
BIMYb;PAPUA NEW GUINEA;AOA;551621.8127415928
BIMYb;ARUBA;GYD;201912.03811449086
BIMYb;QATAR;DOP;49632.50679328244
BIMYb;BULGARIA;PHP;95825.18583641521
BIMYb;CENTRAL AFRICAN REPUBLIC;RUB;78743.4639403753
BIMYb;DENMARK;SZL;3701.229401324334
BIMYb;MALDIVES;PHP;55624.27093791711
BIMYb;MACAU;TRY;15652.079115130162
BIMYb;SERBIA;NAD;18293.566561069605
BIMYb;ETHIOPIA;LBP;578762.3900078749
BIMYb;SUDAN;PHP;23082.049388162348
BIMYb;BHUTAN;SVC;3192.4343832008667
BIMYb;INDIA;EGP;30611.919949489642
BIMYb;AZERBAIJAN;GHS;2591.5745249631727
BIMYb;PARAGUAY;CHF;69.39424832990927
CFFab;COLOMBIA;ETB;55831.84823445989
CFFab;GHANA;CNY;24521.46016106777
CFFab;BELARUS;MVR;29338.720916150356
CFFab;ALBANIA;SAR;13086.822233858398
CFFab;AZERBAIJAN;MAD;41732.25758977824
AJKLb;JAPAN;OMR;1199.1868544130061
AJKLb;HONDURAS;BRL;7341.05587444452
AJKLb;RWANDA;XOF;1188998.7043718265
AJKLb;HUNGARY;BHD;787.814684803098
AJKLb;BERMUDA;SAR;13804.535566409486
ABGMc;ETHIOPIA;SBD;72960.53269850352
ABGMc;JORDAN;CZK;650073.024763324
ABGMc;MALAYSIA;MVR;624160.5701604856
ABGMc;GUINEA;AWG;53564.65995652061
ABGMc;PAKISTAN;OMR;4013.8451322706796
ABGMc;EGYPT;LRD;452453.0204239619
ABGMc;GAMBIA;VND;1005325775.4115953
ABGMc;NETHERLANDS ANTILLES;SZL;2241.3592655123152
ABGMc;FIJI;ISK;3012906.2738615465
ABGMc;FIJI;ARS;3476571.278041161
ABGMc;ZAMBIA;VND;776856767.4216933
FHMM3;PAKISTAN;ZMW;420153.18310718157
FHMM3;CHINA;EGP;551851.8776715292
FHMM3;BARBADOS;AUD;39548.426574585865
FHMM3;NICARAGUA;LVL;8573.701662880456
FHMM3;CAYMAN ISLANDS;CZK;275516.07991009
FHMM3;IRAN (ISLAMIC REPUBLIC OF);BMD;24279.223942920165
FHMM3;ROMANIA;BDT;4522791.73395951
FHMM3;EGYPT;INR;632756.8153750645
FHMM3;EGYPT;UAH;1438874.7549801006
