Client;Country;Currency;Transaction
HHIXX;MAURITIUS;MUR;46298.76833470554
HHIXX;AUSTRALIA;GTQ;22731.955138825826
HHIXX;RWANDA;SGD;231.26263458807654
HHIXX;CENTRAL AFRICAN REPUBLIC;VND;33286786.58833862
HHIXX;MOZAMBIQUE;KWD;2182.108963031984
HHIXX;IRAQ;MVR;30519.631153613387
HHIXX;JORDAN;CYP;3549.218593098628
HHIXX;ZAMBIA;LBP;6947003.133975545
HHIXX;CAYMAN ISLANDS;GNF;27105180.09417172
HHIXX;MYANMAR;DZD;619708.6933776772
HHIXX;EGYPT;SZL;12237.197606907881
HHIXX;BRAZIL;TRY;118352.5738159262
HHIXX;HAITI;SBD;3911.5660696010477
HHIXX;BRAZIL;DOP;302304.5723712078
HHIXX;UNITED KINGDOM;SBD;58055.55959437016
HHIXX;GHANA;ZAR;32611.500839027707
DDGIa;GUATEMALA;COP;3736449.9494761224
DDGIa;INDIA;TRY;31113.896139738063
DDGIa;BARBADOS;SGD;1411.0452690018385
DDGIa;CYPRUS;PLN;6378.786449206845
DDGIa;CYPRUS;AWG;3005.52057076932
DDGIa;NETHERLANDS ANTILLES;PAB;1583.8733312512472
DDGIa;LIBERIA;AED;2556.927261844576
DDGIa;SIERRA LEONE;COP;8385772.705633997
DDGIa;UNITED ARAB EMIRATES;LYD;2716.5655334011058
DDGIa;BULGARIA;BRL;5573.3787655813185
DDGIa;SWAZILAND;YER;38163.528200504035
DDGIa;OMAN;VUV;54768.386484568175
DDGIa;LATVIA;ZMW;18984.73987338349
DDGIa;NETHERLANDS ANTILLES;KHR;1976210.0997421881
DDGIa;SAO TOME AND PRINCIPE;QAR;1295.025462952741
DDGIa;SWEDEN;PES;133418.61867649897
DDGIa;CAPE VERDE;AWG;1570.7289971771506
DDGIa;MOZAMBIQUE;PKR;327586.0601782131
AHJac;GUINEA;KWD;636.7201112669022
AHJac;TANZANIA, UNITED REPUBLIC OF;ISK;57070.28969287046
AHJac;BURUNDI;THB;74241.24217842733
AHJac;TAIWAN, PROVINCE OF CHINA;RWF;2111677.429400236
AHJac;MALAYSIA;ANG;3590.222382636355
AHJac;NICARAGUA;BGN;2319.740426835013
AHJac;CANADA;JPY;304963.8735974061
AHJac;SAMOA;DJF;286463.8548448865
AXXW2;GUYANA;LVL;844.0775653637635
CLZ33;MACAU;SVC;1790.820901810503
MWaa3;ZIMBABWE;STD;18524856.09726438
CGJWb;CAPE VERDE;KWD;2419.079289047099
CGJWb;HONDURAS;AUD;4048.992143956105
CGJWb;CANADA;AZN;4333.9817394955535
CGJWb;TOGO;VND;24689174.388867907
CGJWb;INDIA;SZL;18330.51266508955
CGJWb;MALAWI;ANG;13022.84331413162
CGJWb;OMAN;MRO;1055093.1074369913
CGJWb;SOUTH AFRICA;DOP;119035.53609029863
CGJWb;MALDIVES;HRK;45454.06348928688
CGJWb;UNITED KINGDOM;STD;75293317.860769
CGJWb;CAMBODIA;XAF;1365264.95140612
CGJWb;NORWAY;EGP;144370.39025849404
FGYZb;BURUNDI;THB;92471.78598494762
FGYZb;NEPAL;RUB;12823.694572003587
FGYZb;GAMBIA;PEN;8851.405939399754
FGYZb;CZECH REPUBLIC;PKR;505412.98562046676
FGYZb;NIGERIA;ZWL;439586.3095800578
FGYZb;EL SALVADOR;AWG;347.7562632375114
FGYZb;BANGLADESH;LKR;1884533.8517926186
AHbb3;CAMBODIA;DZD;16120.655999379536
AHbb3;UNITED ARAB EMIRATES;BMD;122.27431328792942
AHbb3;NIGERIA;TZS;3145356.052738362
AHbb3;SAMOA;RWF;406883.4986736152
AHbb3;VANUATU;ILS;4702.479808968666
AHbb3;COSTA RICA;QAR;452.85891735032556
AHbb3;MALAYSIA;XPF;104773.6417428731
AHbb3;MAURITIUS;DKK;148.2056185364454
AADDX;HUNGARY;VND;100155694.63523592
AADDX;HONG KONG;NPR;48704.639775496325
AADDX;HAITI;KWD;1930.5432562610906
EEEEG;KUWAIT;TWD;53157.42704298302
EEEEG;MALAWI;LAK;6436658.044990772
EEEEG;SWITZERLAND;PGK;4435.781146018801
EEEEG;BERMUDA;SOS;571356.1617599
EEEEG;SWITZERLAND;SLL;49824895.08741806
EEEEG;ISRAEL;ILS;14017.217777351174
EEEEG;TONGA;MRO;1266807.3177605402
EEEEG;POLAND;XCD;8491.51058386736
EEEEG;KENYA;AZN;6519.020095580776
EEEEG;PHILIPPINES;MAD;24096.848291132446
EEEEG;CAYMAN ISLANDS;BDT;456615.52834744187
EEEEG;DENMARK;THB;163013.68915267204
EEEEG;VANUATU;SYP;60872.64478251332
EEEEG;COLOMBIA;LKR;392105.1250647969
EEEEG;MADAGASCAR;SZL;24972.72603692597
EEEEG;SOLOMON ISLANDS;CZK;27514.565797082145
EMMXb;ANGOLA;PYG;56005350.9988431
EMMXb;MACAU;AED;51177.378518313584
EMMXb;NEW ZEALAND;MYR;24246.789602883982
EMMXb;TONGA;BRL;66550.35064403602
EMMXb;CAYMAN ISLANDS;JOD;6208.621007234859
EMMXb;AUSTRALIA;BTN;273600.09552453464
EMMXb;TOGO;CAD;13899.385409993682
EMMXb;COLOMBIA;SVC;137680.97166283365
EMMXb;LEBANON;MGA;45160683.33935835
EMMXb;THAILAND;NGN;1425727.675632763
EMMXb;LIBYAN ARAB JAMAHIRIYA;GNF;33850951.38328057
EMMXb;BANGLADESH;MYR;35162.966454876405
EMMXb;BOTSWANA;NOK;29541.024616589068
EMMXb;LIBERIA;MRO;4586856.323024771
