Client;Country;Currency;Transaction
FLVWa;FIJI;MWK;1626847.3695679973
FLVWa;GUYANA;LAK;44546375.71747572
FLVWa;BAHAMAS;MMK;1758344.0330281116
EKKL3;BOTSWANA;TWD;34098.47131794777
EKKL3;OMAN;CLP;54075.557759548865
EKKL3;ZAMBIA;UGX;5219544.080187702
EKKL3;CROATIA;MMK;670011.1506915875
EKKL3;DJIBOUTI;SAR;3350.726981987541
EKKL3;IRAN (ISLAMIC REPUBLIC OF);ALL;138394.22406423753
EKKL3;PAPUA NEW GUINEA;EGP;8349.862701647378
EKKL3;ZIMBABWE;ILS;145.42404907735204
EKKL3;NETHERLANDS ANTILLES;BHD;548.903328546917
EKKL3;POLAND;CNY;101.44210430067893
EKKL3;HONDURAS;IRR;28785967.897067774
EKKL3;CAPE VERDE;LVL;400.41651065947417
EKKL3;EURO;NZD;52.630052072907176
AEac3;CAPE VERDE;UYU;143091.23260390526
AEac3;PAPUA NEW GUINEA;BRL;7501.004902184193
AEac3;RUSSIAN FEDERATION;EGP;62902.494415114095
AEac3;BELIZE;BOB;4247.605012186614
AEac3;BAHAMAS;AOA;286112.2545658649
AEGJb;TONGA;HUF;39616.86724476872
AEGJb;UGANDA;YER;473448.54926487856
AEGJb;SOMALIA;XCD;1417.3642637926441
AEGJb;GHANA;SDG;385832.54786962015
AEGJb;UGANDA;IDR;33199845.01677096
AEGJb;CZECH REPUBLIC;BHD;198.88103152945163
BBGIY;MAURITANIA;IQD;34421321.4465604
BBGIY;FIJI;GYD;3321249.470253883
BBGIY;HAITI;LAK;56861644.55520219
BBGIY;GUINEA;MGA;70600063.67423424
BBGIY;EL SALVADOR;MZN;1145491.5153345412
BBGIY;HUNGARY;OMR;4841.010460066558
BBGIY;BERMUDA;JOD;10681.801397371102
BBGIY;PAKISTAN;PGK;72240.06295399465
BBGIY;CHILE;RUB;762047.6524922013
BBGIY;IRAQ;LKR;2372036.9997549984
BBGIY;AZERBAIJAN;LRD;2375092.0138440365
BBGIY;ARUBA;CYP;11953.98091099421
BBGIY;YEMEN;ZAR;319386.5631167055
BBGIY;UNITED KINGDOM;XCD;55438.783106104616
LMNb3;MALAWI;HKD;5864.855167049091
LMNb3;BELARUS;BRL;30985.35223372566
LMNb3;SOLOMON ISLANDS;RON;5871.853361121847
FZaaa;MAURITIUS;HNL;171718.88678991137
FZaaa;FRENCH POLYNESIA;ISK;284486.7262648977
FZaaa;BAHAMAS;SLL;18949520.868575115
FZaaa;SIERRA LEONE;NPR;494801.4931044659
FZaaa;CANADA;DOP;32937.739007375145
FZaaa;TOGO;XPF;179650.11807173796
FZaaa;VENEZUELA;STD;153256524.59203708
FZaaa;ANGOLA;KES;381468.78874238493
FZaaa;CZECH REPUBLIC;GYD;550345.784892762
FZaaa;LIBYAN ARAB JAMAHIRIYA;YER;1841727.4746113715
FZaaa;TANZANIA, UNITED REPUBLIC OF;SOS;7533663.400212347
FZaaa;KAZAKHSTAN;SDG;5726838.803021885
MWYa3;CYPRUS;BIF;1643802.290530562
MWYa3;UNITED ARAB EMIRATES;MAD;8271.186452651964
MWYa3;GUATEMALA;ZMW;4926.761186659871
MWYa3;ZIMBABWE;XAF;883528.8609685578
MWYa3;PAPUA NEW GUINEA;PYG;9862080.992197573
MWYa3;TOGO;IDR;10958881.746093752
MWYa3;BANGLADESH;NGN;50753.16997889397
MWYa3;SAO TOME AND PRINCIPE;BMD;1633.8478247480014
MWYa3;FIJI;COP;4106216.0699517974
MWYa3;NORWAY;BWP;14977.578290059106
MWYa3;SAO TOME AND PRINCIPE;ANG;1999.8942314627598
MWYa3;GAMBIA;KYD;735.2907056630535
MWYa3;SRI LANKA;KES;38842.27152917539
DDEFM;AUSTRALIA;RON;2155.8911259538345
DDEFM;CHINA;TND;4580.13585244485
DDEFM;NETHERLANDS ANTILLES;SAR;234.08965250057824
DDEFM;TONGA;CLP;287321.71366904565
DDEFM;CAMBODIA;PAB;994.2848360608809
DDEFM;MACAU;KRW;455500.73868352216
DDEFM;BAHRAIN;ISK;22919.692120786447
DDEFM;VIET NAM;ISK;108209.14166946696
DDEFM;GHANA;BMD;547.655059964206
DDEFM;KOREA, REPUBLIC OF;SLL;5376740.001419957
DDEFM;CAPE VERDE;DOP;37009.25160006108
DDEFM;SIERRA LEONE;TRY;14758.002171148253
DDEFM;LIBYAN ARAB JAMAHIRIYA;BRL;3964.2225539142087
DDEFM;THAILAND;HKD;6548.61648205581
DDEFM;MEXICO;VND;27089231.361469876
DDEFM;AUSTRALIA;LYD;1707.785765950191
DDEFM;CAPE VERDE;PYG;38649.46230039361
DDEFM;PAKISTAN;XAF;248893.53373579987
DDEFM;DENMARK;SDG;107774.19650846782
DDEFM;MALAYSIA;SYP;492351.9021234866
FIJLZ;SWEDEN;SDG;654409.1277219291
FIJLZ;BANGLADESH;GHS;11688.399071857912
FIJLZ;KENYA;KRW;227211.90972773806
FIJLZ;SWITZERLAND;AZN;218.65019056714786
FIJLZ;IRAQ;CHF;388.7477541381714
FIJLZ;THAILAND;JMD;184907.29992337903
FIJLZ;BOLIVIA;EUR;1460.7219078662677
FIJLZ;SUDAN;LAK;21710115.77440428
FIJLZ;ARGENTINA;CLP;1017171.0831006424
FIJLZ;QATAR;UYU;46950.18315204299
FIJLZ;BULGARIA;KWD;197.7367310651218
FIJLZ;LAO PEOPLE'S DEMOCRATIC REP;PLN;5673.645649898114
FIJLZ;MALAWI;SZL;12192.70396360731
FIJLZ;KAZAKHSTAN;XPF;5579.129026770704
FIJLZ;SINGAPORE;EGP;1988.1552918535435
FIJLZ;CAYMAN ISLANDS;GTQ;793.4342571528879
FIJLZ;TAIWAN, PROVINCE OF CHINA;YER;158728.09285628676
FIJLZ;UNITED ARAB EMIRATES;NPR;27915.359012155874
FIJLZ;RWANDA;MWK;467073.98951496586
FIJLZ;BRUNEI DARUSSALAM;NZD;1269.2075507108254
NXXXY;UNITED KINGDOM;SAR;40085.93587404739
NXXXY;LIBYAN ARAB JAMAHIRIYA;ILS;7374.657333747119
AILX1;MYANMAR;BGN;126.4259325973182
AILX1;SOUTH AFRICA;UAH;100570.31645697291
AILX1;NEPAL;JPY;37230.372514262854
AILX1;MYANMAR;THB;31871.83597377283
AILX1;DOMINICA;STD;50242737.10409122
AILX1;SOLOMON ISLANDS;CAD;4208.363159148561
AILX1;SURINAME;LAK;33676842.35099508
AILX1;SAO TOME AND PRINCIPE;IRR;93141612.12433831
BGKMY;BHUTAN;MUR;827857.1416943816
