;Client;Country;Currency;Transaction
0;DFFYb;SIERRA LEONE;BIF;346807.7719395755
1;DFFYb;UNITED ARAB EMIRATES;GMD;5331.106417162518
2;DFFYb;THAILAND;CAD;318.4068154637706
3;DFFYb;SEYCHELLES;LVL;400.8248924469369
4;DFFYb;DJIBOUTI;MOP;-44.348641997684474
5;DFFYb;BELIZE;TND;239.6855193131628
6;DFFYb;ALGERIA;KES;27141.36493261863
7;DFFYb;PHILIPPINES;PKR;99296.0535762722
8;DFFYb;CANADA;VES;2363.2944966043583
9;DFFYb;NICARAGUA;BHD;198.48457196424857
10;DFFYb;JAMAICA;TND;1053.383742362532
11;DFFYb;OMAN;RON;1717.514266604871
12;DFFYb;JAMAICA;QAR;1117.966975430612
13;DFFYb;SIERRA LEONE;PYG;2854913.0527814836
14;DFFYb;KUWAIT;MMK;1356242.621654088
15;DFFYb;BOLIVIA;MGA;2844631.023142728
16;DFFYb;YEMEN;INR;26594.232329126717
17;DFFYb;NEPAL;HRK;2332.831206296044
18;DFFYb;MALAYSIA;JPY;87218.38373702325
19;DFFYb;HONG KONG;STD;923991.4254531576
20;BIIM2;CAMBODIA;MXN;75051.07507910859
21;BIIM2;SUDAN;JMD;1939279.020966214
22;BIIM2;FIJI;CNY;173634.61376494257
23;BIIM2;MACAU;CZK;193356.69759671556
24;BIIM2;CENTRAL AFRICAN REPUBLIC;JMD;3069311.4333374365
25;BIIM2;BOTSWANA;MWK;7702719.853002738
26;BIIM2;BELARUS;PEN;90699.14504299827
27;BIIM2;NIGERIA;MRO;4121207.166149186
28;BIIM2;CHINA;HNL;592766.7434793363
29;BIIM2;BAHRAIN;THB;80069.82684291806
30;BIIM2;ICELAND;BYR;182582553.14284635
31;BIIM2;KAZAKHSTAN;OMR;487.05411844297436
32;BIIM2;ZIMBABWE;RUB;508153.56841058563
33;BIIM2;BARBADOS;PAB;6600.537096451072
34;BIIM2;TANZANIA, UNITED REPUBLIC OF;STD;272663833.9924481
35;HHXZ2;BHUTAN;TOP;3651.436718343786
36;HHXZ2;GAMBIA;BWP;6697.658649542729
37;HHXZ2;UNITED KINGDOM;XOF;1425053.7072506887
38;HHXZ2;BULGARIA;CVE;87103.32340253553
39;HHXZ2;IRAQ;TOP;5264.16198249708
40;HHXZ2;BURUNDI;LAK;15684694.148969745
