Client;Country;Currency;Transaction
CDDX2;SWAZILAND;PYG;10004637.377347615
CDDX2;BHUTAN;MOP;27784.15392345759
CDDX2;LEBANON;BSD;2903.147998840694
CDDX2;ARUBA;BSD;2782.8899328830125
CDDX2;BARBADOS;CHF;1383.208271920337
CDDX2;BRUNEI DARUSSALAM;GTQ;22068.34122498904
CDDX2;DENMARK;KZT;1358828.5844912971
CDDX2;BOTSWANA;SRD;19249.457053921004
CDDX2;GUATEMALA;BBD;4133.723159017498
EKab1;SOMALIA;SYP;484973.4296368831
EKab1;BELARUS;PLN;6020.069930942508
EKab1;KUWAIT;BRL;2542.211234613475
EKab1;VANUATU;TND;2222.7262035955337
EKab1;SAMOA;CLP;354284.50250758353
EKab1;POLAND;LRD;18916.187341003588
EKab1;CAYMAN ISLANDS;BSD;215.6744527369372
EKab1;PAKISTAN;LKR;284106.7959267153
EKab1;ANGOLA;VUV;69202.67869214145
EKab1;MALAYSIA;BGN;1227.1137411845893
EKab1;ALBANIA;BND;779.0253911418786
EKab1;RWANDA;RUB;17401.192519323977
EKab1;UKRAINE;PYG;497230.12624468055
EKab1;NORWAY;LAK;2353184.359148905
EKab1;DJIBOUTI;PGK;4298.699527675976
EKab1;GAMBIA;BZD;42.62965024815011
Kaaa3;THAILAND;KES;1831.2980719377538
Kaaa3;ROMANIA;VES;2453.5463419389284
DDNNZ;CAMBODIA;PGK;6455.137063863383
DDNNZ;GUYANA;YER;6256372.722299255
DDNNZ;UGANDA;ARS;4339850.459428703
DDNNZ;THAILAND;CZK;148736.69913749935
DDNNZ;BANGLADESH;MXN;261595.7153672614
DDNNZ;HONG KONG;DKK;155009.98456205468
DDNNZ;SWAZILAND;PAB;24862.58130614928
DDNNZ;BANGLADESH;ISK;2801107.901271902
DDNNZ;ARGENTINA;KHR;189327.6476453112
DDNNZ;SAO TOME AND PRINCIPE;MZN;875978.0699238859
DDNNZ;TOGO;JPY;3439176.464523003
DDNNZ;TRINIDAD AND TOBAGO;DKK;65807.96774680326
DDNNZ;EURO;CLP;6496253.206250968
DDNNZ;DOMINICA;IDR;163267323.7924566
DDNNZ;DJIBOUTI;GYD;2753265.434963204
DDNNZ;NICARAGUA;XAF;9603236.099670159
DDNNZ;NAMIBIA;RON;26386.083917851203
DDNNZ;JORDAN;BSD;11076.029894011343
DDNNZ;GUYANA;BMD;4106.117418828677
CIJKN;SWAZILAND;MUR;375383.8977814215
CIJKN;BOLIVIA;AED;4670.687373296141
CIJKN;BARBADOS;NZD;9455.88232179445
CIJKN;MAURITANIA;TZS;16360294.735610735
CIJKN;MOZAMBIQUE;SBD;57789.67140488093
CIJKN;TAIWAN, PROVINCE OF CHINA;TZS;3588412.581246285
CIJKN;MOZAMBIQUE;DJF;1521112.8039660654
CIJKN;MAURITANIA;ZMW;142556.27136098745
CIJKN;UKRAINE;SGD;14607.308223636774
AAAYZ;SOMALIA;BRL;2597.6503242728963
AEGIY;IRAN (ISLAMIC REPUBLIC OF);NAD;4004.973649998417
AEGIY;CZECH REPUBLIC;XPF;200273.48498214874
AEGIY;BANGLADESH;MWK;321791.6484832163
AEGIY;NIGERIA;MMK;7415685.301363352
AEGIY;MALAWI;OMR;577.7906500928034
AEGIY;PANAMA;CVE;175634.99369982196
AEGIY;SOUTH AFRICA;NZD;2960.2619271619765
AEGIY;MAURITANIA;GMD;68030.47764594591
AEGIY;SEYCHELLES;COP;11183080.506313683
AEGIY;MOROCCO;TTD;7562.092908338828
AEGIY;MYANMAR;GTQ;27869.319522954007
AEGIY;BAHRAIN;SOS;1187900.981658425
AEGIY;CENTRAL AFRICAN REPUBLIC;OMR;1204.4939288316284
CKNbb;LIBYAN ARAB JAMAHIRIYA;NOK;-151.5160814447084
CKNbb;MOROCCO;VES;19616.34263565002
CKNbb;CHILE;VES;8220.494087782434
CKNbb;DENMARK;MUR;16013.678488833835
CKNbb;COSTA RICA;BWP;11435.31920618488
CKNbb;CANADA;SAR;4792.020677108071
CKNbb;MOROCCO;BHD;210.03954236536876
CKNbb;GUINEA;ILS;2397.755854276709
CKNbb;CYPRUS;PGK;3992.9464650746927
CKNbb;NICARAGUA;XOF;818804.4803957281
CKNbb;TOGO;CHF;407.3157406464814
