Client;Country;Currency;Transaction
GNXb3;CAPE VERDE;DJF;325452.62935142353
GNXb3;MEXICO;MOP;2471.0667019713956
DFGNX;SAO TOME AND PRINCIPE;RON;187.5606084704384
DFGNX;EL SALVADOR;NOK;6434.540393996613
DFGNX;GAMBIA;KYD;5201.338061112851
DFGNX;BERMUDA;TWD;219860.45286200359
DFGNX;MEXICO;NIO;221202.55372143703
DFGNX;MALAWI;UAH;184516.5183657741
DFGNX;CHILE;EGP;98649.04351376412
DFGNX;BANGLADESH;IDR;92918735.9051243
DFGNX;MADAGASCAR;FJD;11377.842944006794
DFGNX;MAURITANIA;VND;136801431.50979948
DFGNX;QATAR;YER;1770941.6992254306
DFGNX;ARGENTINA;ISK;876737.255097335
DFGNX;LAO PEOPLE'S DEMOCRATIC REP;NPR;179661.34686541508
DFGNX;NEPAL;GYD;1675589.2157808943
DFGNX;MALAWI;VES;84221.55881937823
DFGNX;CHINA;MGA;7399044.659920193
DFGNX;UNITED KINGDOM;SAR;5901.487255538532
JYaa2;QATAR;GBP;11025.945325405783
JYaa2;KENYA;VUV;1069143.99465873
JYaa2;FRENCH POLYNESIA;BWP;149742.13588657943
JYaa2;CAPE VERDE;XPF;2189052.1583370306
JYaa2;NETHERLANDS ANTILLES;AED;104942.00202716501
DIMa1;HONDURAS;UGX;12911985.428133085
DIMa1;ARUBA;NGN;42535.709706446716
DIMa1;PAPUA NEW GUINEA;SRD;33240.755962919815
DIMa1;GUATEMALA;MXN;59188.79729388677
DIMa1;MAURITANIA;BIF;11732506.149671594
IKKM3;ISRAEL;CHF;14150.378852026954
IKKM3;GHANA;CZK;594654.3034475285
IKKM3;FRENCH POLYNESIA;CVE;534970.1940674532
IKKM3;UNITED KINGDOM;HNL;741901.8505256679
IKKM3;SINGAPORE;HKD;8762.971048254174
IKKM3;SEYCHELLES;GMD;1586004.0823802135
IKKM3;SAO TOME AND PRINCIPE;ZAR;259516.761824867
IKKM3;SOUTH AFRICA;XPF;1824375.5324806555
IKKM3;FRENCH POLYNESIA;ALL;3248039.6633602595
IKKM3;CROATIA;MYR;174111.66115892873
IKKM3;ALBANIA;MAD;35131.789196956626
IKKM3;BULGARIA;BSD;31223.186368034974
IKKM3;TRINIDAD AND TOBAGO;BYR;353260319.24625766
IKKM3;VENEZUELA;BIF;63378270.72391064
IKKM3;MOZAMBIQUE;SDG;22032743.544890586
IKKM3;BELIZE;DOP;1027462.8747643474
IKKM3;FRENCH POLYNESIA;XCD;84245.61125306599
IKKM3;SAUDI ARABIA;CZK;82315.15480195936
FJVaa;ICELAND;BZD;11614.424841358206
FJVaa;THAILAND;AZN;1880.224904530383
FJVaa;MOZAMBIQUE;SEK;4130.314019913761
FJVaa;VANUATU;MYR;18953.44486506044
FJVaa;TANZANIA, UNITED REPUBLIC OF;SZL;23031.3342990047
FJVaa;PERU;LKR;1614689.2430365114
FJVaa;FIJI;LYD;15771.872418253393
FJVaa;SURINAME;XPF;679950.75753408
FJVaa;GUINEA;XCD;14874.707593612458
FJVaa;NICARAGUA;VUV;647585.3389338634
FJVaa;EL SALVADOR;BHD;1371.640971734631
FJVaa;IRAQ;NPR;115618.13654064077
FJVaa;BELARUS;CHF;5035.187231418668
FJVaa;PANAMA;AED;28968.93074925053
AGGaa;SYRIAN ARAB REPUBLIC;TTD;10101.361260528618
AGGaa;JORDAN;XOF;2861496.752018195
AGGaa;LIBYAN ARAB JAMAHIRIYA;KZT;1018370.444446043
AGGaa;INDIA;ZAR;69967.79672572037
AGGaa;HONG KONG;HRK;8152.451333204275
AGGaa;ANGOLA;KWD;387.6201007788619
AGGaa;BELIZE;SZL;25562.57797182502
AGGaa;GHANA;HRK;10621.977281651276
AGGaa;INDONESIA;CZK;26732.235237113295
AGGaa;HUNGARY;GTQ;19496.17627220796
AGGaa;UNITED KINGDOM;STD;43403723.27296235
AGGaa;PERU;SLL;26476604.132907193
