;Client;Country;Currency;Transaction
0;AAIL2;CZECH REPUBLIC;HNL;157527.87904395838
1;AAIL2;CROATIA;LAK;70653678.0291693
2;AAIL2;DENMARK;PKR;-8096.289047217649
3;AHIIV;HONDURAS;ZWL;1596467.3087135775
4;AHIIV;VANUATU;IDR;25750384.48086551
5;AHIIV;MADAGASCAR;BRL;21742.057604830796
6;AHIIV;SAUDI ARABIA;ANG;6180.0135507485775
7;AHIIV;GUATEMALA;HNL;106092.75943645703
8;AHIIV;JAPAN;COP;22867117.23704398
9;AHIIV;BANGLADESH;ILS;2385.8203542606975
10;AHIIV;ARGENTINA;BGN;4867.03075212942
11;AHIIV;MAURITANIA;IDR;55863737.33133586
12;AHIIV;SUDAN;RSD;315002.07907601335
13;AHIIV;SOUTH AFRICA;XCD;1229.1428375212902
14;AHIIV;DENMARK;PES;892434.0538744018
15;AHIIV;MALAYSIA;KZT;866887.3473356449
16;CGIMb;KENYA;KHR;2844327.1701502786
17;CGIMb;NEW ZEALAND;GHS;26043.173320331218
18;CGIMb;BURUNDI;CRC;1158616.6621782403
19;CGIMb;CAPE VERDE;MOP;15455.626820619136
20;CGIMb;SAMOA;SGD;2108.3622882132977
21;CGIMb;TAIWAN, PROVINCE OF CHINA;MXN;44758.886965610676
22;CGIMb;SYRIAN ARAB REPUBLIC;BZD;1398.6671956860375
23;CGIMb;BULGARIA;BDT;71602.84368375782
24;CGIMb;MACAU;XPF;167676.73683819355
25;CGIMb;OMAN;BGN;2907.5777637144447
26;CGIMb;ALBANIA;CYP;650.1083186967477
27;CGIMb;PERU;LRD;201425.09138267842
28;CGIMb;SAMOA;UAH;12543.36619584222
29;CGIMb;SAUDI ARABIA;GYD;224102.49545015188
30;CGIMb;TAIWAN, PROVINCE OF CHINA;VUV;29230.058966263543
31;CGIMb;MALDIVES;HUF;594606.0745266185
32;CGIMb;TOGO;JPY;64074.49423694422
33;CGIMb;BELARUS;LAK;26016521.12676769
34;CGIMb;SINGAPORE;SEK;2676.5067082156984
35;CGIMb;SURINAME;LRD;114801.16617253677
36;FFKZc;SUDAN;BDT;129311.1195892395
37;FFKZc;HONDURAS;BYR;29525216.8980077
38;FFKZc;IRAN (ISLAMIC REPUBLIC OF);LAK;33500579.790937748
39;FFKZc;MACAU;BSD;1902.464298851428
40;FFKZc;ETHIOPIA;RUB;131300.1837740921
