Client;Country;Currency;Transaction
ALLLc;SOMALIA;BYR;63690562.997803636
ALLLc;NEW ZEALAND;BHD;1566.0184338646293
ALLLc;LATVIA;DJF;716992.1228949497
HHHXY;THAILAND;MZN;1905376.168870203
HHHXY;JAMAICA;TWD;762930.0224114296
HHHXY;FRENCH POLYNESIA;RUB;1273166.5912086417
HHHXY;GUATEMALA;SBD;279602.32737713336
HHHXY;URUGUAY;JPY;5274310.115378485
HHHXY;BOTSWANA;MZN;221282.41865034052
HHHXY;NEW ZEALAND;IRR;642665451.7226504
HHHXY;CAPE VERDE;PKR;7449616.627856151
HHHXY;ZAMBIA;MOP;259095.4926429355
HHHXY;LIBYAN ARAB JAMAHIRIYA;ARS;6993835.345382163
BGYa3;MACAU;PYG;38839698.46847261
BGYa3;FIJI;CZK;139719.29765599442
BGYa3;MACAU;MGA;80315113.7182955
BGYa3;INDONESIA;BMD;634.2060968481097
BGYa3;CAYMAN ISLANDS;NPR;387481.77912570594
BGYa3;GUYANA;HUF;6846815.279627578
BGYa3;CENTRAL AFRICAN REPUBLIC;PAB;11429.803212084824
BGYa3;LIBERIA;PKR;1703343.30333041
BGYa3;QATAR;AUD;5097.442942920594
BGYa3;TUNISIA;LRD;671891.8352212404
BGYa3;NETHERLANDS ANTILLES;GHS;166140.85052534248
BGYa3;ZIMBABWE;GTQ;96172.42067340885
BGYa3;SURINAME;BIF;33404141.455271862
BGYa3;CAPE VERDE;BZD;5423.9721425676435
BGYa3;EL SALVADOR;VES;342833.66149852634
BGYa3;ALBANIA;TZS;45273592.974674724
AIMV3;PERU;LYD;30368.944264329093
AIMV3;BANGLADESH;LBP;13748236.984865623
AIMV3;SOUTH AFRICA;FJD;8939.901252369273
AIMV3;GUINEA;BDT;202129.30611587726
AIMV3;TURKEY;HKD;71030.26808069876
AIMV3;MADAGASCAR;BHD;1116.8508378143201
AIMV3;TAIWAN, PROVINCE OF CHINA;LKR;4284853.60671392
AIMV3;MALAYSIA;XCD;32759.112658226706
AIMV3;TUNISIA;MYR;43781.913309690564
EIaab;SWEDEN;BMD;19093.44865720416
EIaab;ISRAEL;CYP;9513.500952782857
EIaab;VANUATU;XOF;2827828.355014895
EIaab;SERBIA;AWG;11528.588756303505
EIaab;HUNGARY;LKR;6236917.353579008
EIaab;RWANDA;GYD;2510266.6087668734
EIaab;LAO PEOPLE'S DEMOCRATIC REP;GNF;208120928.43091753
EIaab;MAURITIUS;BIF;26599783.16452891
EIaab;INDIA;JOD;19591.58988514067
EIaab;IRAQ;EGP;476813.0039295995
EIaab;NAMIBIA;LYD;49831.30141032578
EIaab;PARAGUAY;INR;1540960.2146725752
EIaab;QATAR;NGN;646438.6185738834
EIaab;VIET NAM;GMD;1855481.8318025519
EIaab;OMAN;GHS;109611.4146374164
EIaab;JORDAN;MRO;3813011.939390639
EIaab;GUINEA;BWP;128103.17893348851
EIaab;MEXICO;MXN;51977.13669198413
DJWYb;DJIBOUTI;NIO;409559.8891584757
DJWYb;EL SALVADOR;BTN;195409.92405421723
DJWYb;BULGARIA;PYG;26164412.442115832
DJWYb;NAMIBIA;HNL;251548.48411860358
DJWYb;CENTRAL AFRICAN REPUBLIC;BND;6384.400284754029
DJWYb;NEW ZEALAND;BZD;13134.036738790614
DJWYb;AZERBAIJAN;LRD;213171.99722175783
DJWYb;SEYCHELLES;JOD;359.2185334185382
DJWYb;COSTA RICA;LKR;323013.8595980185
DJWYb;EL SALVADOR;EGP;73196.19378659902
DJWYb;DOMINICA;CHF;2782.456877906329
DJWYb;YEMEN;PEN;6093.8638958607335
DJWYb;SOLOMON ISLANDS;COP;44972532.689819925
DJWYb;DOMINICA;SOS;5491022.188616374
DJWYb;SINGAPORE;SLL;7463486.936333818
DJWYb;SUDAN;AOA;5394459.6527019385
AHHMX;KENYA;CYP;2619.0435570751906
AHHMX;MALAWI;RUB;52347.12681473959
AHHMX;NORWAY;LRD;852120.2335300925
AHHMX;IRAN (ISLAMIC REPUBLIC OF);FJD;12296.166384419823
AHHMX;ZAMBIA;RWF;5461705.892703343
BJLY1;UNITED ARAB EMIRATES;MAD;104896.57168835326
BJLY1;INDONESIA;LRD;1714235.7496817857
FZZc2;AZERBAIJAN;CLP;5228496.511219561
FZZc2;TANZANIA, UNITED REPUBLIC OF;XOF;8744573.434364453
FZZc2;ANGOLA;BND;8511.227689178977
FZZc2;THAILAND;TWD;342092.05733292596
FZZc2;TRINIDAD AND TOBAGO;MGA;11509982.93573419
FZZc2;CZECH REPUBLIC;CYP;371.1248262482238
FZZc2;CHILE;LBP;20991297.214998335
FZZc2;PAPUA NEW GUINEA;NGN;9270391.08805402
FZZc2;PERU;KES;2252643.6452268567
FZZc2;BURUNDI;PAB;18521.35404560351
FZZc2;TANZANIA, UNITED REPUBLIC OF;PAB;20545.507993892148
FZZc2;PANAMA;UGX;30882066.823876597
FZZc2;JORDAN;AUD;34206.92472338017
FZZc2;HUNGARY;COP;49671218.048448056
Kaabc;HUNGARY;CAD;2918.715920784308
Kaabc;DENMARK;PHP;92571.35716979162
Kaabc;FIJI;BDT;217676.29875641927
Kaabc;ARUBA;EUR;357.54075490991175
Kaabc;HONDURAS;VES;34583.222905199334
Kaabc;PERU;CAD;1974.192029484763
Kaabc;HUNGARY;BDT;520518.31177085097
Kaabc;HUNGARY;UGX;18405570.185626265
Kaabc;ANGOLA;AED;1365.007978356683
Kaabc;ALBANIA;AZN;2095.7375839169977
Kaabc;SWEDEN;DJF;451717.25635437696
Kaabc;COLOMBIA;TTD;33518.982983218906
Kaabc;FRENCH POLYNESIA;SCR;32708.270035483412
Kaabc;VIET NAM;DOP;59384.51008424634
Kaabc;KOREA, REPUBLIC OF;LYD;9467.035304070649
Kaabc;NICARAGUA;YER;1036383.9854609121
Kaabc;PANAMA;BBD;3687.4963140205095
Kaabc;LIBERIA;LAK;20073581.72684571
ABJKM;BELARUS;CHF;20037.93301233851
ABJKM;NAMIBIA;MYR;185051.79366581538
