;Client;Country;Currency;Transaction
0;CCCIM;AUSTRALIA;AZN;32679.649011199377
1;CCCIM;MYANMAR;SLL;702988505.1456684
2;CCCIM;LATVIA;MMK;90652022.04723099
3;CCCIM;BULGARIA;CVE;458992.84975974745
4;CCCIM;CAPE VERDE;WST;38083.77210737395
5;CCCIM;SERBIA;TRY;861611.3408209644
6;CCCIM;MOZAMBIQUE;ARS;10198352.480313485
7;CCCIM;BELARUS;SBD;318856.156484657
8;CCCIM;CYPRUS;JOD;15808.987059559284
9;CCCIM;JAMAICA;KYD;15219.650772562956
10;CCCIM;ZIMBABWE;KYD;22781.129110646965
11;CCCIM;GUATEMALA;LKR;16706128.671862766
12;CCCIM;COSTA RICA;LYD;230758.1037592612
13;CCCIM;ALGERIA;MVR;213534.38455317102
14;CCCIM;LAO PEOPLE'S DEMOCRATIC REP;MWK;22871643.803118844
15;CCCIM;DOMINICAN REPUBLIC;BMD;29583.380874893362
16;CCCIM;TONGA;MUR;302416.63376877975
17;CCCIM;NAMIBIA;ETB;1199080.2770369037
18;CCCIM;ALBANIA;RON;122770.16343077143
19;CCCIM;MADAGASCAR;ARS;3833202.4890392777
20;AGHLN;HONG KONG;MGA;68101627.14943273
21;AGHLN;JAPAN;YER;3558841.3436443456
22;AGHLN;ICELAND;THB;171829.43035059073
23;AGHLN;NIGERIA;BDT;424999.74337603187
24;AGHLN;NIGERIA;IQD;11262676.019282093
25;AGHLN;MALAWI;SDG;9850700.796684962
26;AGHLN;BAHRAIN;RUB;772991.4348382145
27;AGLa1;BANGLADESH;HNL;38585.197573589605
28;AGLa1;MACAU;SRD;43398.495141296895
29;AGLa1;TOGO;PKR;5214.410421444015
30;AGLa1;MAURITIUS;ILS;4074.131511656125
31;AGLa1;CAMBODIA;NPR;137765.6402886635
32;AGLa1;NEPAL;AZN;1488.6951304112597
33;AGLa1;YEMEN;BBD;2877.2237075169774
34;AGLa1;IRAQ;BWP;6690.892651598656
35;AGLa1;ARGENTINA;PLN;4687.542379915791
36;AGLa1;VANUATU;DJF;120324.53953961417
37;AGLa1;EL SALVADOR;LYD;1940.6250934243826
38;AGLa1;SRI LANKA;CVE;79466.44520887482
