Client;Country;Currency;Transaction
FVXc3;CHINA;PAB;2238.3090148895603
FVXc3;PARAGUAY;XCD;6939.502071785599
FVXc3;NICARAGUA;NOK;9257.082832838672
FVXc3;MAURITIUS;PAB;3187.804461365318
FVXc3;NIGERIA;SOS;1366470.8336994562
FVXc3;HUNGARY;BBD;6214.879286023141
FVXc3;LIBYAN ARAB JAMAHIRIYA;RSD;409621.06128667097
FVXc3;DENMARK;GBP;3702.936388678636
FVXc3;PAPUA NEW GUINEA;AOA;568996.1462294775
FVXc3;FIJI;SLL;82048687.51321147
FVXc3;MALDIVES;YER;611966.9556402866
FVXc3;MEXICO;JPY;516011.6443085132
FVXc3;COSTA RICA;VUV;17497.370758579433
FVXc3;MALDIVES;TWD;91012.50485148645
FVXc3;MOROCCO;BDT;80863.45278495474
KKbbc;THAILAND;EUR;47552.898252423525
KKbbc;CZECH REPUBLIC;SZL;841415.2500850294
KKbbc;NIGERIA;DKK;365811.6089131829
KKbbc;BANGLADESH;TND;75521.60393249047
KKbbc;CAPE VERDE;BMD;3578.6422933274134
KKbbc;SRI LANKA;NOK;146654.90467789862
KKbbc;MAURITANIA;KRW;34874411.471632116
KKbbc;SAUDI ARABIA;PHP;1167696.1339722916
KKbbc;COSTA RICA;KZT;19298738.999325603
KKbbc;COSTA RICA;AUD;80353.54891553117
KKbbc;KENYA;KES;2210375.9882544437
BBFF3;POLAND;LVL;3686.9998726893286
BBFF3;BELARUS;BIF;6684356.755210619
BBFF3;SAUDI ARABIA;INR;486625.46081756405
BBFF3;CAYMAN ISLANDS;DJF;903486.4685168993
BBFF3;MYANMAR;SOS;2329921.8424042678
BBFF3;SYRIAN ARAB REPUBLIC;QAR;20719.531068320226
BBFF3;DENMARK;BGN;8851.164200494775
BBFF3;DOMINICAN REPUBLIC;BDT;620091.3476882335
BBFF3;CANADA;SDG;1258325.1390490483
BBFF3;VENEZUELA;MXN;15267.607023967375
BBFF3;EURO;SAR;14038.35430988673
BBFF3;DOMINICAN REPUBLIC;NZD;9062.29021105588
BBFF3;ALBANIA;KHR;10867690.941858985
BBFF3;CZECH REPUBLIC;NAD;42742.80968648371
BBFF3;IRAN (ISLAMIC REPUBLIC OF);COP;20312833.29545426
BBFF3;SINGAPORE;TTD;39462.67594441238
AACK3;NAMIBIA;JMD;174797.2925034539
AACK3;TAIWAN, PROVINCE OF CHINA;TZS;138834.04375844687
AACK3;BARBADOS;NGN;449824.42554868414
AACK3;PAPUA NEW GUINEA;CVE;291488.3888669974
NVVac;CHINA;BDT;291055.05472833087
NVVac;SAMOA;RWF;388492.8027046077
NVVac;EL SALVADOR;BIF;5442016.81233521
NVVac;RWANDA;BGN;609.131737431329
NVVac;SIERRA LEONE;BYR;87683476.3714507
NVVac;BAHRAIN;BIF;4893364.28375596
NVVac;SOLOMON ISLANDS;TRY;15671.37168757977
NVVac;DENMARK;BWP;44657.578626560986
NVVac;SURINAME;LVL;1833.1320789213585
NVVac;SOMALIA;MVR;13050.162811606995
NVVac;SWAZILAND;SEK;40756.22522102329
NVVac;INDIA;CNY;5815.489342450097
NVVac;SAUDI ARABIA;XAF;1659482.108010097
NVVac;VANUATU;ARS;1649.0570245474003
NVVac;VANUATU;GMD;220612.07045780314
NVVac;VANUATU;JPY;215100.35175372357
NVVac;IRAN (ISLAMIC REPUBLIC OF);SDG;1250334.8763178017
DEHLc;BANGLADESH;MAD;16067.35016310979
DEHLc;SUDAN;SOS;9189838.867826005
DEHLc;CHINA;WST;27429.895296719405
BBNX3;DOMINICA;TOP;16659.326646492245
BBNX3;ISRAEL;UYU;306016.52468879067
BBNX3;BRAZIL;KYD;3592.5377610981523
BBNX3;MOZAMBIQUE;MVR;1212.3156549851712
BBNX3;BANGLADESH;MVR;116850.69756345708
BBNX3;TOGO;ZAR;154377.07772344016
BBNX3;KENYA;CVE;512315.89616223244
BBNX3;PERU;CZK;143277.28078819354
BBNX3;PARAGUAY;NIO;166804.58698070145
BBNX3;UKRAINE;DJF;1210570.787067327
BBNX3;GUATEMALA;KRW;953432.4082365318
BBNX3;BRUNEI DARUSSALAM;XCD;20958.031501952537
BBNX3;KOREA, REPUBLIC OF;AZN;11150.674820172835
BBNX3;ALGERIA;TOP;19950.5801078866
BBNX3;BULGARIA;TWD;45288.35691583671
DHJKM;CAYMAN ISLANDS;ISK;3849838.025156027
DHJKM;JAPAN;NPR;2157289.1843401585
DHJKM;DJIBOUTI;ILS;39898.91757565666
DHJKM;SAO TOME AND PRINCIPE;RUB;259327.0488207703
DHJKM;UNITED ARAB EMIRATES;PES;5386095.330160168
DHJKM;MAURITIUS;MRO;6193049.818399915
DHJKM;QATAR;KYD;7422.029409372243
JKXX2;INDONESIA;SYP;744034.1290795503
JKXX2;BOTSWANA;MOP;1948.898986321334
JKXX2;ANGOLA;FJD;2558.147768738867
JKXX2;BOTSWANA;GHS;19625.571848946685
JKXX2;AUSTRALIA;GTQ;19137.69669048392
JKXX2;VIET NAM;MWK;2067611.359284909
IJMV1;QATAR;SZL;249367.38266801173
IJMV1;PERU;XAF;1973459.9427318596
IJMV1;SEYCHELLES;PKR;3913337.6564427065
IJMV1;ARUBA;SCR;116152.48756233213
IJMV1;YEMEN;IDR;44904653.80966675
IJMV1;PARAGUAY;AOA;10332348.148466002
IJMV1;SAUDI ARABIA;SYP;3516794.5550833712
IJMV1;COSTA RICA;BOB;113923.51423957052
IJMV1;UGANDA;CYP;305.00189947144213
IJMV1;EURO;TWD;528495.4863551044
IJMV1;SIERRA LEONE;CYP;7301.7976104231575
IJMV1;MALAWI;SOS;4146277.5279566958
IJMV1;MOZAMBIQUE;ALL;1058105.268435889
IJMV1;SRI LANKA;MZN;1333394.5899286212
IJMV1;BAHRAIN;INR;108082.30120819678
IJMV1;SWAZILAND;RON;80401.7376648337
IJMV1;ZIMBABWE;JPY;741076.1260606981
IJMV1;CYPRUS;BDT;1136231.5301170377
CGaa2;JAPAN;BHD;13185.75018742003
CGaa2;PERU;MGA;84030906.65222266
CGaa2;BAHAMAS;RON;109648.25382414406
CGaa2;PERU;PHP;2741496.9620925877
CGaa2;CZECH REPUBLIC;BYR;338540409.0726067
CGaa2;RWANDA;SVC;187681.93799055196
CGaa2;BERMUDA;HKD;377752.4341878949
CGaa2;MYANMAR;BBD;80956.0753155985
CGaa2;FIJI;CLP;26679291.623560682
CGaa2;JAMAICA;BZD;60163.26669081643
CGaa2;BAHRAIN;SRD;1606474.7221797472
CGaa2;BOTSWANA;SLL;525165439.3121853
CGaa2;KOREA, REPUBLIC OF;MVR;720685.1285834193
CGaa2;CENTRAL AFRICAN REPUBLIC;HRK;385701.6163553528
CGaa2;PERU;CVE;3722306.943734097
CGaa2;CAYMAN ISLANDS;SLL;137049073.34656242
CGaa2;INDONESIA;PKR;9989540.81090862
CGaa2;MACAU;VUV;2259744.015426551
CGaa2;HONDURAS;PGK;165869.46571062502
GGN23;IRAQ;CAD;1573.9457597691162
GGN23;BURUNDI;PES;277668.3923195379
GGN23;BRAZIL;MXN;5902.539956938104
CJLcc;HONDURAS;SVC;5072.149657774545
CJLcc;AZERBAIJAN;SVC;17100.30537814441
CJLcc;MAURITIUS;MVR;16720.26767916733
CJLcc;GUINEA;CYP;892.1568341970102
CJLcc;SAO TOME AND PRINCIPE;CZK;63278.34266321748
CJLcc;SRI LANKA;DOP;3174.385114792864
CJLcc;BURUNDI;MWK;1825100.7915568193
HVac2;IRAQ;AZN;4334.863822677773
HVac2;ZAMBIA;MRO;819683.7964650389
HVac2;VENEZUELA;CHF;2388.8653072277434
HVac2;MOZAMBIQUE;QAR;6613.118102108869
HVac2;PERU;VES;9258.038473993327
HVac2;KENYA;LVL;57.663721856126415
HVac2;EURO;DOP;122345.94491061091
HVac2;HAITI;NOK;31054.515079889006
HVac2;SRI LANKA;MYR;6356.981946961282
HVac2;NEW ZEALAND;IRR;75651175.13376355
HVac2;LIBYAN ARAB JAMAHIRIYA;PEN;3224.199383769331
HVac2;NETHERLANDS ANTILLES;KYD;1504.3360506115248
HVac2;HONDURAS;PES;479287.1239622049
HVac2;PAKISTAN;MYR;12754.72345520681
HVac2;EL SALVADOR;SLL;44912065.44227628
HVac2;DOMINICA;MYR;1811.5360570775442
HVac2;TOGO;CRC;430198.870445224
HVac2;COSTA RICA;SCR;18655.203017471733
HVac2;UGANDA;IDR;12158314.362528525
BCEbb;BHUTAN;ETB;213302.9017222469
BCEbb;PHILIPPINES;NOK;174700.1782789043
AGKWW;ARGENTINA;BWP;108271.11311488302
AGKWW;UNITED ARAB EMIRATES;HRK;743807.8494086692
AGKWW;SERBIA;TTD;506364.3477558871
AGKWW;MADAGASCAR;SAR;850892.3592304867
AGKWW;HAITI;RUB;2728564.1967868926
AGKWW;BURUNDI;NOK;1989288.5248073458
AGKWW;PAKISTAN;KES;23192528.239517447
AGKWW;ANGOLA;BYR;5284116017.430372
AGKWW;BOLIVIA;BND;207139.18267155573
AGKWW;JORDAN;BIF;233469415.69016773
AGKWW;ALGERIA;UGX;733050922.6031322
AGKWW;JORDAN;GYD;33590949.81068274
AGKWW;HUNGARY;BSD;183930.54648922107
LNNc3;HONG KONG;UGX;289681724.3878392
ABDIa;CAMBODIA;IDR;26609332.679685976
BHIZ3;GHANA;CHF;200.31822684952752
BHIZ3;ROMANIA;HNL;45655.428087119064
BHIZ3;LATVIA;BZD;298.55909865735805
BHIZ3;GUINEA;BOB;21171.307755431837
BHIZ3;INDIA;SEK;-325.41211967741185
BHIZ3;CAYMAN ISLANDS;BDT;538904.6567378856
BHIZ3;CHINA;SAR;15692.044070005537
HKMXY;PERU;KRW;7918857.26983407
HKMXY;NORWAY;DZD;365403.94321044476
HKMXY;SOMALIA;INR;215123.4671479686
FKMNc;BURUNDI;BSD;1564.7746851729592
FKMNc;RUSSIAN FEDERATION;NOK;15291.66396101402
FKMNc;HUNGARY;BSD;791.5587000739675
FKMNc;BRUNEI DARUSSALAM;STD;38345051.71969521
DJVXX;PARAGUAY;IQD;4117271.1037201234
DJVXX;LEBANON;NZD;6660.625630323322
DJVXX;MALDIVES;BHD;1191.6369205439457
DJVXX;VANUATU;AOA;1219458.4360516802
DJVXX;GUINEA;VES;54519.956126785546
DJVXX;DJIBOUTI;KWD;817.5561721893712
DJVXX;HONDURAS;ISK;53062.84785799112
MWWW3;CAPE VERDE;LYD;26157.606428752217
MWWW3;SIERRA LEONE;BHD;1834.8764374523473
MWWW3;EGYPT;AWG;4057.4987692167474
MWWW3;GUYANA;KYD;897.368243431919
AGWb3;MAURITANIA;JPY;164423.7949910409
AGWb3;ALBANIA;KYD;1657.6047801584098
AGWb3;POLAND;KRW;526045.1804831425
AGWb3;PAPUA NEW GUINEA;TTD;13283.473339307726
AGWb3;MACAU;BTN;575050.2465590127
AGWb3;DENMARK;MYR;25619.218860351622
AGWb3;HONG KONG;DJF;1060738.8606391263
IKKac;AZERBAIJAN;CRC;7124655.209022709
IKKac;SWITZERLAND;BGN;19284.034407335275
IKKac;BAHRAIN;HKD;25873.49376902611
IKKac;LIBYAN ARAB JAMAHIRIYA;SOS;6803542.355968868
IKKac;SURINAME;MUR;246628.37353582375
IKKac;ALBANIA;IRR;168481741.26316
IKKac;CZECH REPUBLIC;MVR;108337.84023525674
IKKac;UNITED KINGDOM;GBP;8309.271115456451
IKKac;NORWAY;XPF;1302832.890887067
IKKac;SAO TOME AND PRINCIPE;XPF;601295.1702656017
IKKac;CHILE;STD;33094391.004424855
IKKac;GHANA;LRD;1543494.0242367513
IKKac;BELARUS;NZD;4955.707104736586
IKKac;ZAMBIA;FJD;9059.680928415084
IKKac;ARUBA;SCR;72805.29993167824
IKKac;DOMINICAN REPUBLIC;PKR;989556.1981883745
IKKac;BANGLADESH;XPF;717871.1713184267
IKKac;KAZAKHSTAN;DOP;625236.6867943492
IKKac;GUINEA;KHR;4434695.869236621
ABBE3;FRENCH POLYNESIA;NAD;80885.96203672922
ABBE3;PERU;PYG;23209152.461603794
ABBE3;SRI LANKA;WST;4508.056626995006
ABBE3;FRENCH POLYNESIA;XAF;2241352.978174714
ABBE3;URUGUAY;BND;6762.37600070122
ABBE3;MAURITANIA;DOP;116273.52301937118
ABBE3;SOUTH AFRICA;ANG;1008.6214987912758
ABBE3;UNITED KINGDOM;TOP;13238.096871792988
ABBE3;CENTRAL AFRICAN REPUBLIC;SVC;10743.635472783679
ABBE3;NETHERLANDS ANTILLES;KES;563697.7757928853
ABBE3;TONGA;JPY;295836.8118101003
ABBE3;INDONESIA;MGA;23792687.627133586
DHMW2;JORDAN;EUR;22161.2327747781
DHMW2;TURKEY;CVE;2150212.8297531647
DHMW2;TURKEY;VND;526707494.81386113
DHMW2;BANGLADESH;LKR;5898351.39926907
DHMW2;UKRAINE;XCD;10263.768933397183
DHMW2;MOROCCO;LKR;3977723.7959038145
DHMW2;ARUBA;AWG;27087.243547875518
DHMW2;BARBADOS;MRO;722195.9549320268
DHMW2;PHILIPPINES;THB;241836.06004568873
DHMW2;SERBIA;BWP;261040.02761113134
DHMW2;SWAZILAND;MMK;16144839.745840104
DHMW2;LEBANON;MYR;67202.89645362263
DHMW2;BOLIVIA;NZD;30714.87780703716
DHMW2;NORWAY;NGN;9033838.436075803
DHMW2;SWAZILAND;PHP;790177.4299373031
DHMW2;CANADA;DZD;3319784.2669765847
DHMW2;CAYMAN ISLANDS;TRY;199547.97842188555
BKMYc;LIBERIA;VND;344929599.0639364
BKMYc;ICELAND;BYR;405936757.32423407
DDLLY;UGANDA;SDG;4335121.67115379
DDLLY;FIJI;NAD;103122.68061583527
DDLLY;GUYANA;XAF;4090575.5295324703
DDLLY;CHILE;HRK;42000.49692476849
DDLLY;MADAGASCAR;WST;3324.90154304238
DDLLY;UGANDA;SGD;10730.392090335856
DDLLY;IRAQ;BIF;8886566.379917582
DDLLY;MACAU;XOF;2013478.3779745095
DDLLY;TANZANIA, UNITED REPUBLIC OF;DJF;884546.8377996788
DDLLY;CAMBODIA;ZAR;118590.3274520174
DDLLY;LIBERIA;STD;30051204.470228836
DDLLY;BAHAMAS;NAD;39666.055265443596
DDLLY;EGYPT;GNF;15683768.833703151
DDLLY;BRAZIL;AED;20447.101125050394
DDLLY;NEPAL;PEN;13582.143809986928
DDLLY;SAMOA;SEK;49195.028737375986
DDLLY;LAO PEOPLE'S DEMOCRATIC REP;SDG;999106.169890249
DDLLY;SOLOMON ISLANDS;CRC;4442629.952284812
DDLLY;PAPUA NEW GUINEA;GYD;292699.69581836613
DDLLY;SOMALIA;ILS;5726.255651445465
KWabc;URUGUAY;MAD;112701.64400868896
KWabc;MOZAMBIQUE;BZD;26449.54650381526
KWabc;CAYMAN ISLANDS;GHS;505235.51386005286
KWabc;JORDAN;GYD;5789659.9648115495
KWabc;TRINIDAD AND TOBAGO;IRR;658738579.6727264
KWabc;GUYANA;RWF;28032814.778491206
KWabc;DJIBOUTI;KYD;23207.191231349472
HLWbc;MYANMAR;SCR;13355.21748315557
HLWbc;LATVIA;NAD;31728.85281208552
HLWbc;OMAN;SZL;11218.238849541116
HLWbc;KUWAIT;LVL;1217.6168452675627
HLWbc;NICARAGUA;BTN;116424.93816768467
HLWbc;TAIWAN, PROVINCE OF CHINA;RSD;144875.12318411746
HLWbc;IRAN (ISLAMIC REPUBLIC OF);LRD;261183.37804090255
HLWbc;BRAZIL;ZMW;17499.17569874745
HLWbc;CAPE VERDE;KHR;187038.82849479612
HLWbc;NEPAL;CVE;26062.90483685219
HLWbc;NORWAY;ZAR;25535.037192860076
EIbcc;TAIWAN, PROVINCE OF CHINA;KHR;1118384.9273435732
EIbcc;CROATIA;ISK;127507.65157456606
EIbcc;AZERBAIJAN;MMK;2562548.3851017896
EIbcc;IRAN (ISLAMIC REPUBLIC OF);BGN;688.0976516198635
