Client;Country;Currency;Transaction
FFX11;PAKISTAN;QAR;3361.529346698014
FFX11;AZERBAIJAN;AUD;292.36003489511904
FFX11;THAILAND;RON;1128.874115901357
FFX11;MAURITIUS;MVR;2620.7001960964576
FFX11;ZAMBIA;MMK;1293920.8353139358
FFX11;PERU;GHS;16530.010858907277
FFX11;FRENCH POLYNESIA;ZWL;37747.11168960453
FFX11;PAPUA NEW GUINEA;BMD;1268.9871499164803
FFX11;LATVIA;IQD;1356996.1090021278
FFX11;SAMOA;MVR;13469.340603993558
FFX11;LIBERIA;MAD;14502.174816169374
FFX11;MAURITIUS;PKR;101521.08850550714
FFX11;EL SALVADOR;KRW;1387484.2677556498
FFX11;NETHERLANDS ANTILLES;MUR;58428.98640072813
FFX11;SUDAN;SVC;3837.3442178326322
JNZaa;KAZAKHSTAN;SAR;-115.09149784762975
JNZaa;SWITZERLAND;PKR;497317.56962717813
JNZaa;GUYANA;TOP;8672.3071187203
JNZaa;INDONESIA;FJD;12187.256878671504
JNZaa;ALGERIA;CLP;5547859.553095859
JNZaa;SWITZERLAND;AWG;7736.841467870289
JNZaa;PERU;ZMW;49189.88813613024
JNZaa;PAPUA NEW GUINEA;PHP;225187.1550466564
JNZaa;AUSTRALIA;ZWL;3296428.8633854017
JNZaa;PHILIPPINES;PEN;20300.02423321017
JNZaa;SUDAN;SAR;496.7106749213495
JNZaa;NAMIBIA;AED;27322.818807028445
JNZaa;HONG KONG;BZD;636.6928356453881
JNZaa;BERMUDA;DJF;309001.9966987667
JNZaa;BANGLADESH;JOD;3892.342265345697
JNZaa;BARBADOS;DZD;238065.1041554132
JNZaa;SWEDEN;AUD;7188.743236372074
JNZaa;OMAN;GYD;1366335.0131986572
AAVZ1;JORDAN;PES;1796722.2856533849
AAVZ1;UGANDA;COP;33633178.79893438
AAVZ1;SOLOMON ISLANDS;CAD;78.99483335599533
AAVZ1;BAHRAIN;CHF;9952.372310878334
AAVZ1;NORWAY;LYD;14058.846040963796
AAVZ1;KUWAIT;HNL;252945.40853533577
CCCH3;SURINAME;ISK;15326.808771931215
CCCH3;BAHRAIN;XCD;8535.61699497857
CCCH3;CANADA;IRR;133107210.7934456
CCCH3;MALAYSIA;BOB;13036.480642994424
CCCH3;SAUDI ARABIA;NOK;23664.08024067944
CCCH3;CHILE;KRW;383028.69949454267
CCCH3;SOMALIA;TWD;43177.7298237254
CCCH3;OMAN;XCD;1116.0998352939944
CCCH3;CENTRAL AFRICAN REPUBLIC;KES;96871.4884588886
CCCH3;SERBIA;RSD;298875.3344547111
CCCH3;MACAU;KES;216293.7864964421
CCCH3;MALAWI;ILS;3712.4104895763617
CCCH3;CAPE VERDE;KYD;1051.9105354041073
CCCH3;NORWAY;WST;3166.8604907871
CCCH3;ZIMBABWE;CVE;266775.6239132811
CCCH3;ALGERIA;MAD;8537.332355465594
CCCH3;MYANMAR;PES;154513.60522421103
CCCH3;SYRIAN ARAB REPUBLIC;SOS;1658804.3529144856
CCCH3;YEMEN;ZWL;2064018.21259088
BEMZb;SOLOMON ISLANDS;SAR;666.494472927449
BEMZb;BANGLADESH;DJF;243169.16993440953
BDFHc;SOLOMON ISLANDS;TTD;48456.94232235997
BDFHc;SWEDEN;AOA;3391667.1114470544
BDFHc;HUNGARY;CHF;4555.655577932913
BDFHc;PAPUA NEW GUINEA;BYR;95605312.0605883
BDFHc;SWITZERLAND;SDG;5566189.082828596
BDFHc;GHANA;BND;17609.87652406833
BDFHc;EURO;NAD;236723.61946357615
BDFHc;HONDURAS;NOK;110310.78624200232
BDFHc;GUINEA;LKR;5622737.791408287
BDFHc;ROMANIA;HNL;-536.0821001450425
BDFHc;THAILAND;MGA;42385960.75834634
BDFHc;TUNISIA;UGX;5539402.9001926
BDFHc;ARUBA;LRD;528326.4567236047
BDFHc;BOLIVIA;SLL;34184291.200241946
BDFHc;ROMANIA;AED;37131.80449847333
ABBM3;CHILE;UAH;36418.27874605722
ABBM3;FRENCH POLYNESIA;HKD;9074.586287293221
HMNNc;PANAMA;MUR;2123.6071378851702
HMNNc;BARBADOS;SBD;937.1016341542537
HMNNc;MYANMAR;LRD;32405.291589424756
HMNNc;TANZANIA, UNITED REPUBLIC OF;TWD;16545.041610542838
HMNNc;SWEDEN;LAK;7457920.576703704
HMNNc;KAZAKHSTAN;SRD;14922.191784727229
