Client;Country;Currency;Transaction
BGGXZ;BAHRAIN;ARS;42261.59315112575
BGGXZ;NETHERLANDS ANTILLES;CRC;296709.2482539588
BGGXZ;PERU;CYP;599.1786777977832
BGGXZ;AUSTRALIA;DKK;6048.060313213059
AFWa2;SWEDEN;XCD;20775.06381559335
AFWa2;NAMIBIA;BOB;23851.15530562688
AFWa2;CENTRAL AFRICAN REPUBLIC;CZK;16557.728107810348
AFWa2;UGANDA;TTD;43068.69680384146
AFWa2;NAMIBIA;GHS;42146.27388054716
AFWa2;BELARUS;VES;26153.380422915357
AFWa2;MALAWI;GYD;1064296.1161125812
AFWa2;JAMAICA;DOP;16062.770497349102
AFWa2;SYRIAN ARAB REPUBLIC;GMD;76253.72629304067
AFWa2;CHINA;NOK;27691.892840072705
AFWa2;LIBYAN ARAB JAMAHIRIYA;BHD;943.9837097168752
AFWa2;PANAMA;ALL;418819.20960232045
AFWa2;LIBYAN ARAB JAMAHIRIYA;AOA;2024052.7600881336
AFWa2;EURO;TRY;26498.327848899517
AFWa2;GUYANA;SOS;1668719.6055576345
AFWa2;SOLOMON ISLANDS;INR;242009.7657890918
AFWa2;ROMANIA;CNY;19959.155691036485
AFWa2;MOZAMBIQUE;FJD;1495.0785408227728
AFWa2;MAURITIUS;GNF;1407293.0850416953
AFWa2;KUWAIT;GBP;6243.889675463004
CFWZ1;GUYANA;SEK;10107.116131408875
CFWZ1;DENMARK;UGX;1156837.254626045
CFWZ1;KENYA;ALL;101709.39034910862
CFWZ1;ANGOLA;IDR;36436482.92196264
CFWZ1;GAMBIA;WST;7557.117000622948
CFWZ1;CAPE VERDE;MAD;21754.610590046737
CFWZ1;SUDAN;INR;201415.43047644378
CFWZ1;BOTSWANA;UAH;84855.55999013105
CFWZ1;COLOMBIA;IRR;67585637.605311
EXZZa;MADAGASCAR;LAK;103960892.63238503
EXZZa;TONGA;MYR;3674.7623403060675
EXZZa;SIERRA LEONE;UYU;302278.3737756289
EXZZa;CHILE;ANG;1159.442117132863
EXZZa;BELIZE;SDG;2361222.8417493654
EXZZa;AUSTRALIA;RON;4764.61304376091
EXZZa;SWAZILAND;BDT;273152.5026515292
EXZZa;CZECH REPUBLIC;SDG;617177.836061728
EXZZa;UGANDA;NPR;961701.8510874088
EXZZa;CROATIA;KYD;773.0920839331528
EXZZa;LEBANON;EGP;90268.7410100453
BCGJL;LEBANON;XCD;50433.338463526066
BCGJL;KENYA;TRY;270590.25901954586
BCGJL;YEMEN;CZK;17146.463495001008
BCGJL;POLAND;OMR;5664.157616205098
BCGJL;ALBANIA;BIF;24753450.31324773
BCGJL;LATVIA;TTD;47013.00849796635
BCGJL;NICARAGUA;BWP;26968.47750069378
BCGJL;TONGA;LAK;351563647.27301234
BCGJL;MAURITIUS;RUB;582509.9315673225
EEJJW;KUWAIT;WST;3273.428513191313
EEJJW;SUDAN;CYP;81.86122619229481
EEJJW;CHINA;LYD;7295.249568507806
EEJJW;IRAN (ISLAMIC REPUBLIC OF);KRW;3563042.8437352804
EEJJW;ALBANIA;FJD;1598.3008020458233
EEJJW;TONGA;CLP;1923844.9616245828
EEJJW;SAO TOME AND PRINCIPE;GNF;14836245.361572692
EEJJW;NICARAGUA;SEK;35.75084437143353
EEJJW;PANAMA;MZN;19488.914506590012
EEJJW;GUATEMALA;XCD;5485.784807048369
EEJJW;JAPAN;NZD;3838.5380415931077
EEJJW;RWANDA;LRD;113756.85594147528
EEJJW;BELARUS;AWG;1539.385165418742
HJMMb;BURUNDI;JMD;116078.24039488254
HJMMb;COSTA RICA;COP;10526854.14828052
HJMMb;KAZAKHSTAN;GHS;62200.781597921654
HJMMb;UNITED ARAB EMIRATES;COP;10418974.929708265
HJMMb;ZAMBIA;MUR;35513.70317030083
HJMMb;NEW ZEALAND;AWG;3258.819737415869
HJMMb;ICELAND;CVE;223021.80957236906
HJMMb;INDONESIA;CNY;9430.440820580858
HJMMb;SWEDEN;SEK;36751.05508240794
HJMMb;POLAND;HKD;12701.613364353008
ab122;SOMALIA;PKR;2131263.6834176756
ab122;CAMBODIA;SBD;45352.23716356935
ab122;DENMARK;AZN;27079.025459606066
ab122;UKRAINE;PHP;845166.6115930505
ab122;SUDAN;BHD;3061.7294485932607
ab122;BURUNDI;LBP;2479801.302621221
ab122;UGANDA;PAB;5750.19570030614
ab122;PARAGUAY;ARS;779971.9044055324
ab122;MOROCCO;KYD;8969.837299546074
ab122;BELARUS;RON;35237.22925131705
ab122;TAIWAN, PROVINCE OF CHINA;BWP;230944.99007415687
ab122;BERMUDA;BOB;69726.86792271829
ab122;GAMBIA;CLP;9392730.709637698
BINY2;BELIZE;CLP;2102449.7153043873
BINY2;DJIBOUTI;YER;575522.8224970526
BINY2;URUGUAY;VUV;150001.67475744418
BINY2;GUINEA;BRL;11844.207875169323
BINY2;ALBANIA;UGX;9603683.30936781
BINY2;LAO PEOPLE'S DEMOCRATIC REP;CYP;2953.174708128762
BINY2;KOREA, REPUBLIC OF;JOD;1722.9571690078776
BINY2;BURUNDI;VND;25657672.78016824
BINY2;YEMEN;TWD;178843.7021558796
BINY2;BAHRAIN;MAD;36281.39434909456
BINY2;LEBANON;AOA;125268.49046037931
CJMNN;SRI LANKA;BRL;30135.13326789375
CJMNN;MAURITIUS;COP;18456724.50396301
CJMNN;GUYANA;KWD;873.4540823178479
CJMNN;HAITI;LAK;9106485.797280679
CJMNN;IRAN (ISLAMIC REPUBLIC OF);KWD;1587.8605922158156
CFFa1;BANGLADESH;SYP;197614.58543762713
CFFa1;LIBERIA;BRL;5527.423343952261
CFFa1;TUNISIA;BBD;3230.6053393029247
CFFa1;TURKEY;PES;43323.4855163241
CFFa1;KUWAIT;BND;853.2017380051715
CFFa1;NEW ZEALAND;WST;4016.205372010981
CFFa1;OMAN;BYR;19413116.410667967
