Client;Country;Currency;Transaction
JKM13;GUINEA;ZAR;818175.9039677352
JKM13;INDIA;LYD;307149.5894066113
JKM13;NICARAGUA;PHP;5766777.409625719
JKM13;GUYANA;CYP;66130.0101262613
JKM13;SERBIA;SGD;42938.36571843715
JKM13;DJIBOUTI;LVL;46017.07945406032
JKM13;MADAGASCAR;MXN;873412.4870183299
JKM13;SOUTH AFRICA;SGD;47409.0651239037
JKM13;NEPAL;OMR;2552.0162630034797
AJMN3;BOLIVIA;MGA;6769419.378515511
AJMN3;CROATIA;XOF;174295.52281090006
AJMN3;CAPE VERDE;SOS;512128.33543848153
AJMN3;LATVIA;LAK;23062614.448118813
AJMN3;MOROCCO;FJD;3007.4831041008015
AJMN3;SERBIA;DJF;102081.65138393597
AJMN3;MOZAMBIQUE;CHF;47.74906785318217
AJMN3;RWANDA;BOB;5527.965264056876
AJMN3;IRAN (ISLAMIC REPUBLIC OF);CRC;177880.17626477912
GHIbb;EURO;THB;352318.8867800766
GHIbb;PAKISTAN;JPY;924557.7376024191
GHIbb;KAZAKHSTAN;IRR;211945672.25072274
GHIbb;SRI LANKA;RUB;357311.7191382512
GHIbb;SOUTH AFRICA;ZMW;145635.5462304687
GHIbb;YEMEN;SVC;75708.06682224589
GHIbb;COLOMBIA;SGD;11695.591523020097
GHIbb;HUNGARY;NOK;22279.75394821376
GHIbb;UNITED ARAB EMIRATES;SBD;81803.56104826144
FHJa2;KOREA, REPUBLIC OF;MGA;111960343.08035791
FHJa2;EGYPT;NZD;52427.192508974535
FHJa2;UKRAINE;GBP;40228.348344177895
FHJa2;LAO PEOPLE'S DEMOCRATIC REP;SLL;923443988.5365661
FHJa2;CYPRUS;BHD;15409.063214034863
FHJa2;YEMEN;VES;1084995.8978025182
FHJa2;PANAMA;NAD;633918.0514320701
FHJa2;CAPE VERDE;BBD;23939.52106572537
FHJa2;NEPAL;DZD;3821284.375174747
FHJa2;NIGERIA;PYG;298297853.4504707
FHJa2;LATVIA;ISK;289886.19361746626
FHJa2;CHINA;BDT;1658078.8544097368
FHJa2;BARBADOS;PAB;46736.498577661056
FHJa2;ALBANIA;TZS;22779352.693760566
VXbc2;GHANA;PAB;182.54527389390466
