;Client;Country;Currency;Transaction
0;HHHb2;CAYMAN ISLANDS;BGN;669.8748736233126
1;HHHb2;MYANMAR;PHP;227196.1353183643
2;HHHb2;MACAU;RUB;124383.69629935268
3;HHHb2;JAPAN;LYD;24640.998676336993
4;HHHb2;CENTRAL AFRICAN REPUBLIC;DKK;17843.318605229753
5;HHHb2;NETHERLANDS ANTILLES;ZAR;38606.21310299494
6;HHHb2;SUDAN;GTQ;39200.6565182011
7;HHHb2;ALGERIA;UAH;69911.1870239062
8;HHHb2;CHILE;SCR;31836.20063448044
9;HHHb2;MAURITIUS;MUR;53285.62292543971
10;HHHb2;MACAU;AED;14139.440634996978
11;HHHb2;SINGAPORE;CHF;4593.590071696389
12;HHHb2;GHANA;AUD;3465.9679663570646
13;HHHb2;BARBADOS;MWK;1837630.7117611675
14;HHHb2;TUNISIA;NZD;5599.5555401315405
15;HHHb2;ALBANIA;RON;21989.372392150657
16;HHHb2;ICELAND;XCD;511.37414446195584
17;HHHb2;MACAU;DJF;770583.3727167544
18;HHHb2;CROATIA;KRW;2755730.393238923
19;GVVac;VANUATU;GBP;8171.530882515268
20;GVVac;BERMUDA;MYR;44634.4203158102
21;GVVac;MALAWI;GBP;4079.411218176362
22;GVVac;BURUNDI;PKR;68444.60666911026
23;GVVac;INDIA;VND;160125790.48607925
24;GVVac;BRAZIL;UAH;193989.6231409368
25;GVVac;TOGO;ISK;21567.186151581813
26;HKMb2;QATAR;HUF;664850.6297091119
27;HKMb2;TONGA;BGN;436.12074939829404
28;HKMb2;FRENCH POLYNESIA;ILS;7266.645353946814
29;HKMb2;MADAGASCAR;JOD;1668.6461408723872
30;HKMb2;PARAGUAY;SYP;71327.1875517124
31;HKMb2;SWAZILAND;SYP;1245578.266459816
32;HKMb2;PARAGUAY;TZS;3681955.320245734
33;HKMb2;SUDAN;NZD;1333.0795063828166
34;HKMb2;HONDURAS;PLN;19552.182984404782
35;HKMb2;THAILAND;ZAR;85639.40391145446
36;HKMb2;TONGA;YER;1242446.1011894345
37;HKMb2;NETHERLANDS ANTILLES;BHD;163.2487174955125
38;EEGNN;EURO;JOD;4069.5994292175496
39;EEGNN;ALBANIA;DJF;1163791.199542452
40;EEGNN;URUGUAY;KES;206203.68400392824
41;EEGNN;MOZAMBIQUE;ETB;373510.5745287623
42;EEGNN;TURKEY;ZWL;2552391.71189134
43;EEGNN;BOTSWANA;KRW;10448607.217345139
44;EEGNN;MACAU;SCR;90311.13308631143
45;EEGNN;SAO TOME AND PRINCIPE;MOP;490.0479857550094
46;EEGNN;JORDAN;CHF;4026.8728091087905
47;EEGNN;MEXICO;HUF;290135.9562560137
48;EEGNN;KAZAKHSTAN;SGD;3743.15697493102
49;EEGNN;DENMARK;LBP;3781047.3603836754
50;EEGNN;GAMBIA;BIF;5121462.244831953
