Client;Country;Currency;Transaction
AAIYc;GAMBIA;HUF;117996.9879275807
AAIYc;BRUNEI DARUSSALAM;MAD;7409.562823469572
AAIYc;CHILE;SGD;176.50498779888332
AAIYc;GAMBIA;NAD;6693.880966042583
AAIYc;MALDIVES;CNY;4752.40806185192
AAIYc;UNITED ARAB EMIRATES;CZK;2578.968464429859
AAIYc;BRAZIL;BIF;2298819.281363552
AAIYc;PHILIPPINES;HKD;2096.9473364980727
AAIYc;CENTRAL AFRICAN REPUBLIC;LVL;906.2903149976825
AAIYc;MOROCCO;PES;214884.60102846837
AAIYc;UNITED KINGDOM;BBD;2124.9458360495205
AAIYc;PERU;PEN;3962.7070338158246
BFFFX;ISRAEL;KRW;451939.6479740664
BFFFX;MADAGASCAR;KWD;513.0257909365225
BFFFX;MADAGASCAR;COP;7118206.685015296
BFFFX;DOMINICAN REPUBLIC;BYR;68510470.0578595
BGHWc;KENYA;THB;3852.1727622306557
BGHWc;ALBANIA;BDT;3611.7020307480666
BGHWc;MADAGASCAR;MXN;6468.194214362724
BGHWc;GAMBIA;GHS;10632.995382118042
BGHWc;PAPUA NEW GUINEA;FJD;866.515913253405
BGHWc;FRENCH POLYNESIA;ZMW;12515.736419779538
BGHWc;DENMARK;FJD;1156.9074469064278
BGHWc;CAYMAN ISLANDS;CVE;71796.8898292024
BGHWc;TAIWAN, PROVINCE OF CHINA;CYP;209.64172525231785
BGHWc;BOTSWANA;TTD;5489.238157504635
BGHWc;RWANDA;ILS;860.8619172223955
BGHWc;MADAGASCAR;CRC;110681.45344594085
BGHWc;EL SALVADOR;SZL;1050.429883049276
BGHWc;NEW ZEALAND;LKR;224657.49983713502
BGHWc;MOROCCO;KZT;287881.59205207595
BGHWc;SERBIA;XCD;598.6288854933333
BGHWc;AUSTRALIA;NAD;11791.970689969357
BGHWc;MAURITANIA;TND;1582.1016501330378
BGHWc;YEMEN;PAB;241.25212278005762
BGHWc;BOLIVIA;MUR;73.42388477327937
KLLLN;PERU;ALL;397629.04320422414
KLLLN;LIBERIA;UGX;11802684.945922254
KLLLN;TRINIDAD AND TOBAGO;IDR;12647878.273887418
KLLLN;PHILIPPINES;ZAR;68045.30439701358
LVZb3;TUNISIA;BTN;117693.45558901945
LVZb3;NAMIBIA;TWD;66476.89674927325
LVZb3;ICELAND;ZWL;857983.1101332604
LVZb3;DOMINICAN REPUBLIC;ETB;46513.23435889648
LVZb3;TURKEY;IRR;34972680.180030115
LVZb3;FRENCH POLYNESIA;RWF;2009464.3635818888
CWYYb;VANUATU;YER;450328.62445215695
CWYYb;MALAWI;MXN;29334.130659466937
CWYYb;SEYCHELLES;ARS;231324.44176678138
CWYYb;JAMAICA;AOA;432881.15486673074
CWYYb;LIBYAN ARAB JAMAHIRIYA;GMD;203729.72231099545
CWYYb;ARGENTINA;COP;14542058.113863245
CWYYb;SWITZERLAND;PGK;7036.141797856185
CWYYb;BOLIVIA;HRK;23173.728113766614
CWYYb;JAMAICA;LKR;331478.16428752197
