Client;Country;Currency;Transaction
AEHIY;CHILE;FJD;54840.08472357625
AEHIY;PAKISTAN;SLL;266749351.13329512
AEHIY;NETHERLANDS ANTILLES;XCD;26955.03201473201
AEHIY;EGYPT;KHR;40414112.65950097
AEHIY;INDONESIA;NZD;5325.20330966805
AEHIY;YEMEN;PAB;10678.19802430816
AEHIY;ISRAEL;OMR;10354.6783124711
AHHHZ;MACAU;PLN;355.037738006383
DLa33;UNITED KINGDOM;HTG;248002.97440915735
DLa33;CAMBODIA;LVL;543.6571102073267
DLa33;UKRAINE;EUR;396.673846736861
DLa33;BARBADOS;BOB;-278.7023137487199
DLa33;KOREA, REPUBLIC OF;BZD;1786.1374265819816
DLa33;MACAU;KYD;781.1702955635074
DLa33;MAURITIUS;IDR;47326729.88728029
DLa33;KENYA;PES;891850.3289570506
CGVVb;PARAGUAY;COP;90636320.07043354
CGVVb;GUINEA;MYR;16134.125171307282
CGVVb;HONDURAS;PYG;106789648.39733921
CGVVb;BOTSWANA;DKK;67374.17151078022
CGVVb;SWEDEN;NOK;179419.3175404198
CGVVb;ALGERIA;XAF;9111578.315924112
AKNc1;NIGERIA;NGN;3556973.929601172
AKNc1;JAPAN;GMD;1266362.392181348
AKNc1;TURKEY;BRL;137053.8489723328
AKNc1;PAPUA NEW GUINEA;TWD;489301.2831917978
AKNc1;NIGERIA;MWK;16771817.09705619
AKNc1;INDIA;MVR;273313.61372946494
AKNc1;COSTA RICA;BHD;7301.183551205761
AKNc1;LIBERIA;MZN;2196083.0111737116
AKNc1;PHILIPPINES;ZWL;3525696.3481120393
AKNc1;BRUNEI DARUSSALAM;DOP;580682.1155538326
AKNc1;CHINA;KRW;24812937.021354474
JJYcc;MACAU;CAD;63.56497004082863
JJYcc;MADAGASCAR;IRR;15796115.903685965
JJYcc;GAMBIA;HRK;1136.8060456131025
JJYcc;NETHERLANDS ANTILLES;KHR;1688190.3725468847
JJYcc;KAZAKHSTAN;EGP;312.20368781991334
