;Client;Country;Currency;Transaction
0;DGGGY;NEPAL;PYG;38071224.73162285
1;DGGGY;SINGAPORE;NAD;15027.221736587486
2;DGGGY;CHILE;WST;3778.2776655336893
3;DGGGY;LEBANON;COP;3651220.540498043
4;DGGGY;CENTRAL AFRICAN REPUBLIC;PLN;10347.704627821491
5;DGGGY;TRINIDAD AND TOBAGO;MWK;2506373.8946470967
6;DGGGY;KOREA, REPUBLIC OF;VES;31937.35810439096
7;DGGGY;NEW ZEALAND;HRK;10029.300011300564
8;DGGGY;TOGO;IDR;43741633.97476094
9;DGGGY;NICARAGUA;AED;14702.35626075878
10;DGGGY;CROATIA;GNF;54870755.37291671
11;DGGGY;PAPUA NEW GUINEA;XCD;14234.283291365906
12;DGGGY;INDIA;LVL;3356.447461980596
13;DGGGY;AUSTRALIA;DJF;225677.50909980608
14;DGGGY;PARAGUAY;VND;120018230.75481248
15;DGGGY;SERBIA;AWG;8550.854204974796
16;DGGGY;SIERRA LEONE;GBP;2972.2035379101303
17;DGGGY;PAKISTAN;MZN;54743.182235882035
18;DGGGY;DOMINICA;MZN;98244.84553898263
19;KMNWa;GAMBIA;CNY;1492.1881329635412
20;KMNWa;PAPUA NEW GUINEA;BMD;1961.0566977029173
21;KMNWa;HONG KONG;XCD;4150.582283984281
22;AAACb;SOUTH AFRICA;DJF;40931.80502275564
23;AAACb;TOGO;WST;322.8268698623759
24;AAACb;CAYMAN ISLANDS;TTD;1784.1842936055145
25;AAACb;MOROCCO;NOK;2394.7745283776253
26;AAACb;BELIZE;LBP;353457.23585294856
27;AAACb;HUNGARY;ZMW;5304.427706467592
28;AEEYa;CAMBODIA;RON;13792.262087603127
29;AEEYa;SIERRA LEONE;RON;8202.532687772213
30;AEEYa;KUWAIT;CHF;617.8826602896702
31;AEEYa;BULGARIA;GMD;89273.21055854543
32;AEEYa;CROATIA;CYP;1746.889792913874
33;AEEYa;CAPE VERDE;UYU;2154.1688040546464
34;AEEYa;NEPAL;PKR;168514.08764061547
35;MMVX1;BAHAMAS;TOP;1352.7211787882395
36;DDEJb;ZIMBABWE;ISK;4530389.803787679
37;DDEJb;IRAN (ISLAMIC REPUBLIC OF);GHS;225603.19438668262
38;DDEJb;SINGAPORE;HTG;6218642.248864967
39;DDEJb;BERMUDA;MXN;465146.4561808205
40;DDEJb;MADAGASCAR;SAR;156046.19561659786
41;DDEJb;ZAMBIA;LAK;155550036.22066006
42;DDEJb;SAUDI ARABIA;DKK;49024.140446690806
43;DDEJb;BELARUS;DOP;1099497.8254789058
44;DDEJb;TURKEY;AOA;2154548.839223861
45;DDEJb;CHINA;BSD;13831.67623235893
46;DDEJb;PAPUA NEW GUINEA;HUF;1957630.4979089268
47;DDEJb;HONDURAS;PLN;40131.36566840065
48;DDEJb;PHILIPPINES;MAD;369784.3504522912
49;DDEJb;TURKEY;DZD;4772227.531341129
50;DDEJb;ANGOLA;KYD;23049.03721793674
51;DDEJb;MOROCCO;GBP;12398.872573138615
52;DDEJb;SIERRA LEONE;CYP;17597.824910740263
53;CLLLa;IRAN (ISLAMIC REPUBLIC OF);SRD;341836.6370209216
54;CLLLa;RUSSIAN FEDERATION;RON;17400.348066113183
55;CLLLa;BARBADOS;JPY;7927.449045370419
56;CLLLa;RUSSIAN FEDERATION;NPR;622233.8786397851
57;CLLLa;KUWAIT;KHR;43138637.96449594
58;CLLLa;SYRIAN ARAB REPUBLIC;RWF;12188451.295265201
59;CLLLa;BELIZE;STD;173849005.98598146
60;CLLLa;ISRAEL;GBP;9595.976221344024
61;CLLLa;ANGOLA;PLN;15802.846727269027
62;CLLLa;ZIMBABWE;RON;59985.410438442814
63;CLLLa;SAO TOME AND PRINCIPE;XCD;9584.51777689427
64;CLLLa;COSTA RICA;KYD;10580.53312502939
65;CLLLa;NIGERIA;THB;171697.18081724038
66;LXXXY;OMAN;UYU;152068.80723963233
67;LXXXY;ICELAND;LVL;2482.9966994051574
68;LXXXY;ANGOLA;LBP;4749095.308984212
69;LXXXY;LAO PEOPLE'S DEMOCRATIC REP;TOP;2528.204985896573
70;LXXXY;NETHERLANDS ANTILLES;KZT;500434.16768890974
71;LXXXY;KAZAKHSTAN;KRW;3366506.021530762
72;LXXXY;CAMBODIA;EUR;721.960373217173
73;LXXXY;BELARUS;BND;1766.0449022951807
74;LXXXY;UKRAINE;CAD;3384.4062840386064
75;LXXXY;AUSTRALIA;DJF;12976.700718905753
76;LXXXY;PANAMA;XOF;2319008.8550439905
77;LXXXY;SEYCHELLES;BRL;1939.055499934678
78;LXXXY;PARAGUAY;LRD;234247.54215157824
79;LXXXY;ISRAEL;MVR;1980.0373993623216
80;IKL22;KENYA;BMD;14.326223126788989
81;IKL22;BURUNDI;PLN;198.80364774206754
82;IKL22;ROMANIA;RON;10.042530258402905
83;IKL22;FRENCH POLYNESIA;NPR;3937.1936740772526
84;IKL22;SEYCHELLES;UAH;155.91004993286876
85;IKL22;QATAR;LRD;2959.130417201847
86;IKL22;PANAMA;JOD;8.372133643020142
87;IKL22;PHILIPPINES;DJF;9658.032320828634
88;IKL22;NICARAGUA;KWD;15.5335693933594
89;IKL22;TRINIDAD AND TOBAGO;GYD;579.2516333380445
90;IKL22;ROMANIA;RON;92.87310327919236
91;IKL22;DJIBOUTI;CRC;33436.69103851704
92;IKL22;BAHRAIN;YER;2900.9170421552185
93;IKL22;MOROCCO;VES;833.020390751338
94;IKL22;BAHAMAS;SRD;528.8872257886213
95;BJMab;ETHIOPIA;NOK;40072.39481111485
96;BJMab;TONGA;NZD;2819.1072990769117
97;BJMab;UNITED KINGDOM;DJF;278281.5019928413
98;BJMab;QATAR;RON;9768.609403285445
99;BJMab;TRINIDAD AND TOBAGO;DKK;7397.128577118077
100;BJMab;HAITI;MVR;11508.401078464329
101;BJMab;BERMUDA;BWP;50359.808148852135
102;EGGLX;TRINIDAD AND TOBAGO;KRW;259798.85804977894
103;EGGLX;SEYCHELLES;PES;348734.01508887
104;EGGLX;TRINIDAD AND TOBAGO;XAF;36085.03333341591
105;EGGLX;MYANMAR;VES;33466.554184553155
106;EGGLX;ISRAEL;GYD;302043.1276595454
107;EGGLX;NEPAL;BIF;951657.3745847521
108;EGGLX;ANGOLA;KES;115753.17102709571
109;EGGLX;NIGERIA;SAR;2825.156323739907
110;EGGLX;MADAGASCAR;RWF;1080398.428727299
111;EGGLX;JAPAN;GTQ;6053.170150552346
112;EGGLX;LAO PEOPLE'S DEMOCRATIC REP;PHP;23993.74004738024
113;EGGLX;UNITED KINGDOM;BND;1650.7026856548896
114;EGGLX;SIERRA LEONE;KRW;467184.367433841
115;FKXY1;LIBERIA;SBD;129289.10201137174
116;FKXY1;MOZAMBIQUE;SAR;116553.42489661936
117;FKXY1;ALGERIA;MVR;1153422.8306534684
118;FKXY1;MADAGASCAR;MOP;74064.10041775955
119;FKXY1;CAMBODIA;BZD;34565.40262895622
120;FKXY1;CANADA;UYU;2558349.7868937217
121;FKXY1;ALGERIA;BTN;2682736.2241115314
122;FKXY1;GUYANA;LVL;7356.451380411872
123;FKXY1;DOMINICA;SAR;161824.38275991316
124;CFMM1;ZIMBABWE;SGD;665.8513151348764
125;CFMM1;SUDAN;SCR;16396.010697550784
126;CFMM1;BAHAMAS;KES;117030.87272637394
127;CFMM1;ROMANIA;DOP;56711.07020905775
128;CFMM1;CZECH REPUBLIC;BRL;4966.670711642129
129;FGJa2;VIET NAM;LAK;22675081.599315505
130;FGJa2;EL SALVADOR;ETB;34389.98386926664
131;FGJa2;SUDAN;VND;20378992.116493404
132;FGJa2;LIBYAN ARAB JAMAHIRIYA;XCD;901.69730042233
133;FGJa2;LATVIA;CYP;140.4699357158697
134;FGJa2;PERU;STD;11587081.57574758
135;FGJa2;KUWAIT;HRK;3259.814449537997
136;FGJa2;TURKEY;KWD;340.9327010832444
137;FGJa2;EL SALVADOR;HRK;567.4454818687044
138;FGJa2;SOUTH AFRICA;QAR;2830.066278977582
139;FGJa2;IRAQ;LKR;272303.2720085768
140;FGJa2;TAIWAN, PROVINCE OF CHINA;ETB;55555.27201046937
141;FGJa2;SOMALIA;MOP;3185.8180012371486
142;FGJa2;QATAR;CLP;1266737.8015980267
143;FGJa2;BARBADOS;AUD;1747.5805390815685
144;FGJa2;ZIMBABWE;CZK;25427.717767160066
145;FGJa2;PHILIPPINES;CAD;1221.3694414776223
146;FGJa2;CAPE VERDE;ISK;91320.15153670858
147;FGJa2;MADAGASCAR;PYG;8059016.167097143
148;FGJa2;CHILE;LKR;57980.35616001003
149;BNVWa;VENEZUELA;BWP;36619.492283438136
150;BNVWa;TONGA;AOA;1603249.2090186353
151;BNVWa;RUSSIAN FEDERATION;MYR;8970.637892693632
152;BNVWa;BHUTAN;DOP;171717.22341612456
