Client;Country;Currency;Transaction
EKMV2;VIET NAM;DKK;10003.126599527855
EKMV2;BRUNEI DARUSSALAM;THB;28611.051423589317
EKMV2;SUDAN;SZL;26527.73326271162
EKMV2;UGANDA;NAD;24657.40795505601
EKMV2;NEW ZEALAND;TTD;19239.167978248657
EKMV2;CANADA;DKK;16781.29310253727
EKMV2;CAPE VERDE;TRY;58143.130351381886
AGNZa;COLOMBIA;IRR;22095268.062390186
AGNZa;LAO PEOPLE'S DEMOCRATIC REP;UGX;27692809.564108253
AGNZa;MAURITANIA;NIO;240584.0228972137
AGNZa;MEXICO;RSD;-8324.134601150761
AGNZa;ANGOLA;ZAR;110277.19779295025
AGNZa;SWAZILAND;MAD;8699.970265368196
AGNZa;URUGUAY;LAK;147420320.71546715
AGNZa;NORWAY;BBD;3275.578270316372
AGNZa;BULGARIA;MYR;29910.59796739179
HHJKc;BULGARIA;BWP;81298.43658554023
HHJKc;BAHRAIN;NGN;239769.00052821197
HHJKc;TAIWAN, PROVINCE OF CHINA;SAR;1416.6577173239878
HHJKc;COLOMBIA;PES;903425.7009147815
HHJKc;CAMBODIA;NIO;39004.22358624979
HHJKc;UNITED ARAB EMIRATES;HNL;119942.59684124668
HHJKc;YEMEN;PLN;45132.27743654689
HHJKc;RUSSIAN FEDERATION;CNY;20559.318071878562
HHJKc;LIBYAN ARAB JAMAHIRIYA;BDT;1010423.0319895948
HHJKc;COLOMBIA;RWF;3735239.3253096263
HHJKc;PERU;UAH;79238.21377385424
ACV11;DJIBOUTI;AED;50954.89474054609
ACV11;COSTA RICA;CAD;20009.66876362585
ACV11;FIJI;ETB;806782.9870283889
ACV11;SIERRA LEONE;SRD;581721.6047441347
ACV11;SURINAME;ALL;1188198.4161592473
ACV11;LIBYAN ARAB JAMAHIRIYA;PEN;2669.5074233066416
ACV11;BOLIVIA;VND;265962804.11557755
ACV11;CYPRUS;RWF;5044961.740006863
ACV11;SEYCHELLES;ANG;1606.935821295883
ACV11;PAPUA NEW GUINEA;LKR;4814622.466823916
AACJb;NAMIBIA;KWD;4145.76748731264
AACJb;SUDAN;NAD;149584.95675728976
AACJb;PERU;NZD;4290.271348118486
AACJb;LATVIA;TWD;279246.5220709506
AACJb;CHINA;ALL;1427631.364846884
AACJb;TANZANIA, UNITED REPUBLIC OF;RSD;1268296.011284108
AACJb;EURO;UGX;48012502.179309994
AACJb;LIBERIA;BWP;208410.4136926928
AACJb;SAO TOME AND PRINCIPE;BWP;203873.02715015024
AACJb;NORWAY;CAD;13865.004656583074
AACJb;UKRAINE;BSD;11551.031166193397
AACJb;PERU;CYP;3903.8188789829533
AACJb;DOMINICAN REPUBLIC;MUR;808523.6845427587
JMbc2;PHILIPPINES;UYU;78346.26954133932
JMbc2;CAYMAN ISLANDS;NAD;153752.53154197684
