Client;Country;Currency;Transaction
CCHIY;SWAZILAND;SYP;159749.07101942014
CCHIY;TUNISIA;ZAR;4902.192723264639
CCHIY;SWEDEN;THB;85184.61407297572
CCHIY;DJIBOUTI;BGN;3902.0281552609276
CCHIY;EURO;XCD;2300.9204905330344
CCHIY;AZERBAIJAN;CZK;866.2312594217932
CCHIY;OMAN;MWK;2646591.331046767
CCHIY;THAILAND;ZMW;42697.90027558411
CCHIY;ALGERIA;AUD;429.75023896835285
CCHIY;PAKISTAN;TWD;73958.79390167943
CCHIY;COLOMBIA;EUR;486.31343229701656
CCHIY;TANZANIA, UNITED REPUBLIC OF;VND;90615027.13128652
CCHIY;IRAN (ISLAMIC REPUBLIC OF);DKK;18481.736671744307
BCJK2;TOGO;JMD;140258.09763817725
BCJK2;SOLOMON ISLANDS;HRK;20967.558974974305
BCJK2;GUYANA;NIO;95101.67343290061
BCJWZ;JAMAICA;SLL;4064152.3043593667
BCJWZ;KENYA;ZMW;2976.459507812576
BCJWZ;INDONESIA;BMD;355.3577736708522
BCJWZ;POLAND;LAK;6151305.915442134
BCJWZ;SURINAME;GBP;196.0494880510158
BCJWZ;THAILAND;GMD;11731.049046295468
BCJWZ;RUSSIAN FEDERATION;GBP;334.9735615624331
BCJWZ;EGYPT;BBD;263.16208364245637
DGIc2;GUINEA;BYR;29545094.36993578
DGIc2;EL SALVADOR;BGN;9100.171224444974
DGIc2;GUINEA;IRR;299863936.4998683
DGIc2;MOROCCO;UAH;102937.14817159796
DGIc2;SINGAPORE;YER;1572199.022717496
DGIc2;COLOMBIA;CRC;1644120.497829942
DGIc2;MACAU;MAD;3138.3618801812886
DGIc2;DOMINICAN REPUBLIC;PEN;18678.058194726393
DGIc2;BURUNDI;BHD;1278.9378174584022
DGIc2;ARUBA;SOS;1167607.423562163
DGIc2;RUSSIAN FEDERATION;MMK;9521464.213112691
DGIc2;SWAZILAND;GYD;1433754.2977585369
DGIc2;TURKEY;ILS;16955.914877644398
CGHNb;TOGO;XOF;1511150.0881145785
CGHNb;BULGARIA;FJD;5875.2307619718495
CGHNb;CAPE VERDE;VND;52236079.01391158
CGHNb;SIERRA LEONE;HUF;392048.59487630014
CGHNb;UNITED ARAB EMIRATES;SCR;34035.58239532502
CGHNb;SAO TOME AND PRINCIPE;PLN;7605.239878431428
CGHNb;CAPE VERDE;YER;24957.86475698886
CGHNb;MAURITIUS;LBP;3526787.969740255
CGHNb;YEMEN;SYP;581647.4137350487
CGHNb;COSTA RICA;XCD;2464.3083407780555
CGHNb;INDIA;CVE;204025.3542026451
CGHNb;THAILAND;MRO;384901.50020854146
FXbc1;CAMBODIA;AED;6207.910881711465
FXbc1;SERBIA;SOS;1438167.142798872
FXbc1;NORWAY;HUF;218165.26928122193
FXbc1;BOLIVIA;SOS;688681.3413008691
FXbc1;LEBANON;MUR;53773.91902040742
FXbc1;ALGERIA;GBP;1129.298206241452
FXbc1;PERU;DOP;137432.6962241635
FXbc1;ZAMBIA;UGX;12407306.930655722
FXbc1;ZAMBIA;BBD;2434.4252525550555
FXbc1;KAZAKHSTAN;CAD;2348.7215178741694
FXbc1;TUNISIA;NPR;189365.97235036906
FXbc1;SERBIA;MGA;4894883.676786019
FXbc1;CAPE VERDE;BHD;445.97070605477745
FXbc1;DOMINICA;LRD;572171.3383636331
FXbc1;YEMEN;IRR;105269923.62731817
FXbc1;PERU;AZN;1912.0072451308554
FXbc1;CZECH REPUBLIC;ETB;77462.61936562035
FXbc1;EURO;PHP;189815.66529012995
EGJKW;SAMOA;COP;12811069.731199086
EGJKW;IRAQ;RON;3765.366187624904
EGJKW;NAMIBIA;LAK;37685326.15778739
EGJKW;MALAYSIA;LAK;77922611.56915495
EGJKW;UKRAINE;MUR;129552.39038528936
EGJKW;ARGENTINA;SZL;44621.72422661171
EGJKW;BERMUDA;SOS;116226.6350951701
EGJKW;NEPAL;MOP;9180.973550426743
EGJKW;SYRIAN ARAB REPUBLIC;PEN;9581.897803533486
EGJKW;KENYA;SGD;1078.2780095680587
DIMc3;PAPUA NEW GUINEA;IDR;63113388.99852521
DIMc3;KOREA, REPUBLIC OF;TWD;28421.236188729672
DIMc3;RUSSIAN FEDERATION;GHS;19616.883585857213
DIMc3;BELIZE;XCD;118.01569889887357
DIMc3;ETHIOPIA;LKR;455226.411208336
DIMc3;BANGLADESH;GNF;40583990.01869588
ELWZc;ALGERIA;GNF;45842591.58878022
ELWZc;RWANDA;GHS;16044.789468894793
ELWZc;TAIWAN, PROVINCE OF CHINA;BND;7679.41460658459
ELWZc;HUNGARY;JMD;627367.5935343966
ELWZc;SOUTH AFRICA;ZAR;80623.78964701979
ELWZc;LAO PEOPLE'S DEMOCRATIC REP;SEK;52168.29752562297
ELWZc;KOREA, REPUBLIC OF;CYP;839.7059994693099
ELWZc;UNITED ARAB EMIRATES;BND;3744.2114897903907
ELWZc;ALGERIA;DZD;48635.97725003336
ELWZc;IRAQ;BND;1187.638289744492
ELWZc;UNITED ARAB EMIRATES;SCR;43315.90669862729
ELWZc;IRAN (ISLAMIC REPUBLIC OF);ZAR;102044.80557466038
ELWZc;MADAGASCAR;CVE;180185.40657950356
ELWZc;GAMBIA;RWF;2305595.605118492
ELWZc;SOUTH AFRICA;CAD;6971.209322132767
ELWZc;NEW ZEALAND;SZL;94709.84100659264
ELWZc;CROATIA;DZD;881319.1370499003
ELWZc;SEYCHELLES;COP;14854403.019405263
ELWZc;MOZAMBIQUE;PGK;18143.206140291546
CIKNa;HONG KONG;NOK;20935.273273595107
CIKNa;SAMOA;PGK;118167.1999819042
CIKNa;BURUNDI;XOF;9669231.709303144
CIKNa;URUGUAY;BBD;10353.545773770176
CIKNa;CAMBODIA;DZD;443437.1821512523
CIKNa;CAMBODIA;TZS;63096917.531073384
CIKNa;BOLIVIA;SCR;326978.4293817321
CIKNa;PAKISTAN;GHS;539375.9061520861
CIKNa;ICELAND;IQD;43780615.74315016
CIKNa;PHILIPPINES;ARS;4741061.984601421
CIKNa;CENTRAL AFRICAN REPUBLIC;GHS;668465.4924035033
CIKNa;PERU;RON;183273.35653810026
CIKNa;SWEDEN;CVE;4422856.918710134
CIKNa;BULGARIA;TRY;265856.93905146624
FGIab;ALGERIA;KHR;2354037.1208772887
FGIab;SWAZILAND;GMD;186902.8255803713
FGIab;SOUTH AFRICA;MMK;23993283.726847254
FGIab;EURO;XPF;135883.2635592028
FGIab;ARGENTINA;PKR;2562948.6091896514
FGIab;LIBYAN ARAB JAMAHIRIYA;CHF;2116.6404861470337
FGIab;BHUTAN;NZD;8898.733176555934
FGIab;KOREA, REPUBLIC OF;ILS;22973.366030323137
FGIab;SEYCHELLES;SZL;118480.27496870628
FGIab;BOLIVIA;TTD;81066.41319750776
FGIab;SOUTH AFRICA;BYR;259754143.76765758
FGIab;LEBANON;KYD;7329.669979178294
FGIab;AZERBAIJAN;GTQ;69825.21841735906
FGIab;SERBIA;FJD;15693.74136681864
FGIab;JAMAICA;NGN;168369.89889368915
FGIab;NICARAGUA;GTQ;44882.05528730582
FGIab;LIBERIA;RSD;1429199.5704506913
FGIab;COSTA RICA;NIO;347284.7544918789
FGIab;EL SALVADOR;ZWL;472041.4918683152
FFGHN;QATAR;RWF;5485977.877127857
FFGHN;GHANA;GYD;2655197.477105583
