;Client;Country;Currency;Transaction
0;ABXab;BERMUDA;UYU;323734.8756020962
1;ABXab;BOLIVIA;NGN;3059677.9308209373
2;ABXab;PANAMA;SVC;83789.71993764953
3;ABXab;MAURITIUS;PGK;26412.183516789253
4;ABXab;PAPUA NEW GUINEA;NOK;55679.677054024796
5;DEFVb;CAYMAN ISLANDS;NOK;47633.65049994888
6;DEFVb;BULGARIA;MXN;212563.27337024602
7;DEFVb;HONG KONG;XOF;15952472.504857702
8;DEFVb;GUINEA;XCD;54097.99796742293
9;DEFVb;UGANDA;IDR;312822539.21812207
10;DEFVb;SAUDI ARABIA;CAD;34289.54676124761
11;DEFVb;SEYCHELLES;BIF;29994820.31551049
12;DEFVb;TURKEY;BRL;169050.15469170496
13;DEFVb;SRI LANKA;TWD;623308.072047248
14;DEFVb;TURKEY;KWD;2889.2916991494553
15;KWaa2;DENMARK;PLN;5716.314497944712
16;KWaa2;JORDAN;ANG;427.66706553406266
17;NYYc2;DJIBOUTI;INR;1455318.6659614649
18;NYYc2;NIGERIA;WST;74035.9936960796
19;NYYc2;SWITZERLAND;ISK;392009.4046254578
20;NYYc2;MYANMAR;GYD;5915476.818492248
21;DMNWY;IRAN (ISLAMIC REPUBLIC OF);ZWL;263560.72324040026
22;DMNWY;QATAR;NZD;873.321539968686
23;FVYY2;PHILIPPINES;MWK;929849.6202143227
24;FVYY2;HONG KONG;KWD;435.5896822714644
25;FVYY2;CHILE;JMD;917416.1971353685
26;FVYY2;BAHRAIN;SVC;36644.75868333015
27;FVYY2;KAZAKHSTAN;ISK;818139.8439776283
28;FVYY2;MEXICO;PEN;25040.31603149901
29;FVYY2;ARUBA;UAH;9102.490947127173
30;FVYY2;POLAND;NOK;32193.715026186175
31;FVYY2;SOUTH AFRICA;RSD;661635.9905743776
32;FVYY2;MALAWI;DZD;806113.5410078807
33;FVYY2;DJIBOUTI;RON;13643.660891205553
34;FVYY2;VENEZUELA;KES;51390.76688793645
35;JJMNX;UGANDA;MWK;1641931.4286768443
36;JJMNX;SAO TOME AND PRINCIPE;MRO;1467862.9422837119
37;JJMNX;BRAZIL;ZAR;7953.175985136125
38;JJMNX;GUATEMALA;ETB;132632.47531338545
39;JJMNX;UGANDA;VND;95377.65590785549
40;JJMNX;JAPAN;MWK;2854219.0239229114
41;JJMNX;SWAZILAND;LYD;15176.993123394423
42;JJMNX;BARBADOS;AED;15670.26663498058
43;JJMNX;KAZAKHSTAN;BOB;16470.851075638082
44;JJMNX;UNITED ARAB EMIRATES;HUF;80579.95852023731
45;JJMNX;PAKISTAN;MOP;18183.411326952748
46;JJMNX;YEMEN;WST;3226.508478566088
47;JJMNX;KENYA;PYG;6115449.461057437
48;FMMWZ;SOLOMON ISLANDS;KWD;6509.789670083378
49;FMMWZ;FRENCH POLYNESIA;BND;4288.57277672283
50;FMMWZ;UGANDA;IQD;5656788.711409765
51;FMMWZ;NEPAL;CZK;42589.720525654186
52;FMMWZ;ROMANIA;TRY;233865.86825921695
53;FMMWZ;IRAQ;UAH;661829.2245586893
54;FMMWZ;UNITED ARAB EMIRATES;MXN;236469.23731060128
55;FMMWZ;UGANDA;ARS;1437421.3576380413
56;EEKXW;BAHRAIN;MYR;40020.756606630064
57;EEKXW;FIJI;CVE;1645161.2575552675
58;EEKXW;ZAMBIA;KHR;18351068.25126959
59;EEKXW;FRENCH POLYNESIA;MUR;646995.9906650466
60;EEKXW;LIBERIA;NGN;838608.9793063896
61;EEKXW;GHANA;SEK;96466.32343928635
62;EEKXW;CAYMAN ISLANDS;MXN;311214.11457240855
63;EEKXW;HAITI;LRD;1805333.3873408006
64;BCFMN;MYANMAR;BMD;3683.0086955169627
65;BCFMN;MALAYSIA;ISK;409877.6506545021
66;BCFMN;TURKEY;BYR;13235786.48271203
67;BCFMN;AUSTRALIA;LRD;64005.11342090003
68;BCFMN;SEYCHELLES;IQD;2432575.6139900945
69;BCFMN;RUSSIAN FEDERATION;CLP;2639464.076737685
70;BCFMN;GUYANA;QAR;5879.262652253805
71;BCFMN;TUNISIA;MRO;262032.55429681815
72;BCFMN;KAZAKHSTAN;VES;70229.81841897353
73;BCFMN;LATVIA;KYD;2021.8497605302346
74;BCFMN;RWANDA;HRK;9001.54098063887
75;BCFMN;SRI LANKA;MZN;179768.63647318614
76;BCFMN;EGYPT;CYP;483.42139337282873
77;BCFMN;GAMBIA;JMD;517429.56220925256
78;AAFY1;MYANMAR;LKR;395823.9933244665
79;AAFY1;UGANDA;BGN;1240.6127035653392
80;AAFY1;TRINIDAD AND TOBAGO;ILS;-25.748443058301092
81;AAFY1;POLAND;NGN;204765.87867357448
82;AAFY1;CAMBODIA;BHD;178.81808144189512
83;AAFY1;PAKISTAN;KES;71441.76766042828
84;AAFY1;DJIBOUTI;XPF;156668.91567761663
85;AAFY1;NICARAGUA;MVR;1399.6791921341655
86;AAFY1;NORWAY;RWF;1326675.7177923294
87;AAFY1;SOMALIA;DKK;9348.824738948406
88;AAFY1;INDONESIA;TRY;21841.83809471429
