Client;Country;Currency;Transaction
CDHKW;INDONESIA;KRW;2347424.8752553365
CDHKW;IRAN (ISLAMIC REPUBLIC OF);BYR;52026075.61579051
CDHKW;PAKISTAN;ETB;11593.592847899636
CDHKW;CAPE VERDE;GNF;22826322.69133536
CDHKW;SEYCHELLES;BIF;136796.77225823246
CDHKW;BRUNEI DARUSSALAM;KHR;1938699.682452527
KXaab;BANGLADESH;WST;111054.47460555629
LNZZZ;PERU;BMD;788.0054726291509
LNZZZ;CZECH REPUBLIC;HUF;33416.24275521764
LNZZZ;ETHIOPIA;HKD;6843.037956736163
LNZZZ;SWITZERLAND;WST;2305.319951208476
LNZZZ;KENYA;BRL;2069.0290174716556
LNZZZ;CAPE VERDE;BWP;114.88918434381014
LNZZZ;CHILE;CLP;799007.7524231776
LNZZZ;MAURITIUS;GNF;940231.9661783143
LNZZZ;KAZAKHSTAN;RUB;49336.37191360751
LNZZZ;SERBIA;ARS;40938.76912488593
LNZZZ;CAYMAN ISLANDS;BTN;15684.285387746388
LNZZZ;BURUNDI;MZN;54908.669154553834
LNZZZ;BOTSWANA;UAH;18365.750346495053
LNZZZ;ARUBA;CYP;457.7797651079546
LNZZZ;GUATEMALA;JMD;137908.87195070315
LZbb1;TANZANIA, UNITED REPUBLIC OF;ARS;1591412.2078066466
LZbb1;BAHAMAS;LKR;2138390.158605498
LZbb1;LIBYAN ARAB JAMAHIRIYA;CVE;224866.67003456928
LZbb1;SURINAME;SGD;8049.73102631433
LZbb1;ANGOLA;AUD;4028.449290819731
LZbb1;RWANDA;MVR;110928.4568131372
LZbb1;SWEDEN;MOP;33975.43238725668
LZbb1;FIJI;UGX;26852285.7806208
LZbb1;DJIBOUTI;XCD;13588.099105813892
LZbb1;BURUNDI;KZT;2755987.6417838945
LZbb1;POLAND;BHD;1333.9851403687248
LZbb1;BARBADOS;KRW;2034689.477428212
LZbb1;YEMEN;HKD;51210.17520099714
LZbb1;DOMINICA;COP;36364260.192780875
LZbb1;NIGERIA;MMK;6575294.568801054
LZbb1;CANADA;NPR;743444.0857373258
LZbb1;TANZANIA, UNITED REPUBLIC OF;VUV;844257.4412129355
BEELa;GHANA;BSD;31558.16030612025
BEELa;CAPE VERDE;UGX;153777351.81329843
BEELa;UNITED ARAB EMIRATES;COP;68745658.72207454
BEELa;DOMINICAN REPUBLIC;MMK;72967941.77782509
BEELa;GUATEMALA;SDG;20127235.207545992
BEELa;GHANA;XOF;1013124.3794031866
BEELa;SUDAN;LAK;200780949.9674153
BEELa;LIBYAN ARAB JAMAHIRIYA;CRC;6096491.458820817
BEELa;TURKEY;RSD;3094682.008531958
BEELa;QATAR;BDT;523764.4866774764
BEELa;ARGENTINA;NOK;256518.0614661632
BEELa;GUINEA;EGP;50696.67886624025
FIWc1;BELIZE;CVE;1240811.3753062857
FIWc1;BAHRAIN;AWG;11128.012232116196
FIWc1;CZECH REPUBLIC;SRD;67566.11159298968
DDFIK;TONGA;BBD;11216.575173887582
